totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
-0.4325,0.0719,-0.1771,-0.5822,0.4630,-0.3025,0.2108,-0.4213,-0.4021,0.4033,-0.0890,-0.6327,-0.4978
-0.3931,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0261,0.0277,0.4033,-0.1125,-0.6979,-0.3406
-0.6885,-0.5930,-0.1771,-0.8368,-2.1600,-0.3025,-0.5139,-0.4213,-0.5890,-0.1294,-0.1242,-0.8283,-0.7336
-0.0911,-1.2578,-0.1771,2.6917,0.4630,-0.3025,-1.2387,-0.4213,0.6451,-0.1294,-0.0655,2.5618,5.4766
-0.4850,0.4043,-0.1771,-0.7277,0.4630,-0.3025,0.2108,0.1057,-0.5514,-0.6621,-0.1594,-0.4371,-0.1048
-0.2355,-0.5930,-0.1771,-0.0002,0.4630,-0.3025,-0.5139,-0.4213,0.0658,0.4033,-0.1125,-0.0459,-0.1834
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,0.6456,-0.6621,-0.0185,-0.5675,-0.0261
-0.6557,-1.2578,-0.1771,-0.4367,0.4630,-0.3025,-1.2387,-0.4213,-0.4943,0.9374,-0.1360,-0.2415,-0.3406
-0.2224,1.4016,-0.1771,-0.5822,-2.1600,-0.3025,1.2979,0.1057,0.3290,-0.6621,-0.1360,-0.4371,-0.4978
-0.3537,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.9355,-0.4213,1.6946,-1.3221,0.0871,-0.5675,-0.6550
-0.3668,-0.2605,1.5093,-0.3639,0.4630,1.4350,-0.5139,0.2493,2.3123,-0.6621,0.2280,-0.5675,-0.0261
-0.6951,-1.2578,1.5093,-0.6549,0.4630,1.4350,-1.2387,-0.4213,-0.6069,-0.6621,-0.0303,-0.6327,-0.5764
-0.6557,-0.9254,-0.1771,-0.6913,0.4630,-0.3025,-0.8763,-0.4213,0.1045,-0.6621,-0.0185,-0.8283,-0.6865
-0.5375,-0.9254,-0.1771,-0.3639,0.4630,-0.3025,-0.8763,-0.4213,-0.4937,0.4033,-0.0303,-0.2415,-0.4978
0.0796,0.7367,-0.1771,0.3636,-2.1600,-0.3025,0.5732,0.5009,-0.4936,-0.6621,-0.0538,0.0844,-0.0261
0.6914,1.0692,-0.1771,0.0726,0.4630,-0.3025,0.9355,1.1069,0.1975,0.4033,-0.0185,-0.3719,-0.3406
-0.6951,-1.2578,3.1957,-0.6549,0.4630,4.0413,-1.2387,-0.4213,-0.0208,-1.3221,0.0519,-0.0535,-0.0669
-0.3143,0.4043,-0.1771,-0.5094,-2.1600,-0.3025,0.5732,-0.4213,-1.0562,0.9374,-0.1829,-0.6979,-0.6865
-0.6426,-1.2578,3.1957,-0.3639,0.4630,4.0413,-1.2387,-0.4213,-0.9063,-0.6621,0.0402,-0.5023,-0.3878
-0.4850,-1.2578,-0.1771,0.5091,-2.1600,-0.3025,-1.2387,-0.4213,0.9469,-0.6621,-0.1242,1.9751,-0.3406
-0.2749,-0.5930,-0.1771,-0.0729,0.4630,-0.3025,-0.5139,-0.4213,0.1052,-0.6621,-0.0185,-0.4371,-0.3878
-0.5901,-1.2578,1.5093,-0.0729,0.4630,1.4350,-1.2387,-0.4213,0.1236,-1.1948,0.1458,-0.3067,-0.6550
-0.6820,-1.2578,1.5093,-0.5822,0.4630,1.4350,-1.2387,-0.4213,-0.3251,-0.1294,-0.4764,-0.6327,-0.1834
-0.4653,-0.2605,3.1957,-0.3276,0.4630,4.0413,-0.5139,0.1057,0.7225,-0.1294,-0.0655,-0.5349,-0.3406
1.6289,1.0692,-1.8634,0.8729,0.4630,-0.8817,1.2979,-0.4213,-0.5680,0.9374,-0.0185,1.7795,3.9044
0.1190,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,1.6797,-2.2616,-0.0538,-0.1111,-0.4192
0.3750,1.4016,-0.1771,-0.2184,0.4630,-0.3025,1.6603,-0.4213,-1.1283,-0.1294,-0.0890,-0.3719,-0.6550
0.2503,1.7340,-0.1771,-0.2184,0.4630,-0.3025,1.6603,0.3691,0.0885,-0.1294,0.0754,-0.3719,-0.1834
0.3107,1.7340,-0.1771,-0.2912,0.4630,-0.3025,1.6603,-0.4213,0.7248,-0.6621,0.0167,-0.5023,-0.4978
-0.6426,-1.2578,3.1957,-0.3639,-2.1600,4.0413,-1.2387,-0.4213,1.0808,0.4033,0.0167,-0.3067,-0.3406
0.4341,-1.2578,-0.1771,5.6017,0.4630,-0.3025,-1.2387,-0.4213,-0.1734,0.4033,-0.1477,3.4745,0.7600
-0.1174,-0.2605,-0.1771,-0.0729,0.4630,-0.3025,-0.1516,-0.4213,2.3346,-1.1948,0.0049,-0.3719,-0.4978
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.1826,-0.6621,0.0989,-0.4371,-0.4978
-0.4325,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.5732,-0.4213,-1.0341,-0.6621,-0.0538,-0.8283,-0.5764
-0.3800,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.9355,-0.4213,-1.0341,0.4033,-0.1242,-0.7631,-0.3406
-0.6098,-0.5930,-0.1771,-0.6913,-2.1600,-0.3025,-0.5139,-0.4213,-0.5281,0.4033,-0.1712,-0.6979,-0.7179
1.9834,-0.2605,-0.1771,2.8372,0.4630,-0.3025,-0.1516,-0.4213,1.5667,-1.1948,0.0284,1.9099,-0.0261
-0.0123,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.9775,-1.3221,0.1341,-0.3719,-0.0261
-0.3537,0.4043,-0.1771,-0.5822,0.4630,-0.3025,0.5732,-0.4213,-0.8471,-0.6621,-0.1594,-0.6653,-0.7336
-0.2487,1.4016,-0.1771,-0.5822,0.4630,-0.3025,1.2979,0.1057,-0.0983,-0.6621,0.0049,-0.8283,-0.3406
-0.4850,1.0692,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.4213,3.1026,-1.3221,-0.0185,-0.6653,-0.6786
-0.3049,0.7367,-0.1771,-0.5822,-2.1600,-0.3025,0.9355,-0.4213,-0.2489,0.9374,-0.0420,-0.4045,-0.4978
-0.4916,1.7340,-0.1771,-0.8004,0.4630,-0.3025,1.2979,-0.1578,-0.2298,0.9374,0.0402,-0.7305,-0.5764
-0.4850,-1.2578,1.5093,0.5091,0.4630,1.4350,-1.2387,-0.4213,-0.9033,-0.6621,0.0754,0.2148,1.5461
-0.6426,-1.2578,1.5093,-0.3639,-2.1600,1.4350,-1.2387,-0.4213,-0.9961,0.9374,-0.1947,-0.5349,-0.6550
-0.1174,1.0692,-0.1771,-0.5094,-2.1600,-0.3025,0.9355,0.3691,-0.5275,0.4033,-0.2299,-0.7631,-0.6550
-0.5901,-0.9254,-0.1771,-0.5094,-2.1600,-0.3025,-0.8763,-0.4213,-0.8657,-0.6621,-0.1125,-0.6979,1.7033
-0.5375,-0.9254,-0.1771,-0.3639,-2.1600,-0.3025,-0.8763,-0.4213,-0.9584,1.4701,-0.1007,-0.3067,-0.6550
-0.4719,0.0719,-0.1771,-0.4367,0.4630,-0.3025,0.2108,-0.4213,-1.1275,0.4033,-0.0185,-0.4371,-0.3406
-0.6688,-0.9254,-0.1771,-0.7277,-2.1600,-0.3025,-0.8763,-0.4213,0.2577,0.9374,0.0284,-0.8087,-0.6550
0.4866,1.4016,-0.1771,-0.1457,0.4630,-0.3025,1.6603,-0.4213,-0.4342,-0.6621,-0.0890,-0.1763,0.7600
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-0.7711,0.4033,-0.1242,-0.5675,0.4455
-0.6294,-1.2578,1.5093,-0.2912,-2.1600,1.4350,-1.2387,-0.4213,-1.1271,-0.1294,-0.0772,-0.3067,0.2883
5.2265,1.7340,-0.1771,3.0554,0.4630,-0.3025,1.6603,4.1896,1.0631,0.4033,0.0636,2.8226,1.5461
-0.5507,0.7367,-0.1771,-0.8004,0.4630,-0.3025,0.9355,-0.4213,-0.9388,0.9374,-0.0303,-0.8609,-0.7022
0.5654,1.7340,-0.1771,-0.2184,0.4630,-0.3025,2.0226,-0.4213,-0.0042,-0.1294,-0.0303,-0.5675,-0.4978
0.0467,2.0664,-0.1771,-0.5458,0.4630,-0.3025,2.0226,0.3033,1.1191,-0.6621,-0.1007,-0.6979,-0.6550
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.9388,-2.2616,-0.1829,-0.8283,-0.6550
-0.6505,-0.2605,-0.1771,-0.8295,0.4630,-0.3025,-0.1516,-0.4213,0.1274,-3.8611,0.0049,-0.8935,0.7600
-0.1699,0.4043,-0.1771,-0.3639,0.4630,-0.3025,0.5732,-0.4213,-0.1151,-0.1294,-0.1829,-0.4371,-0.6865
-0.5073,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.5454,0.4033,-0.1477,-0.6327,-0.6865
0.3028,-0.9254,-0.1771,1.9641,0.4630,-0.3025,-0.8763,-0.4213,-0.0037,-0.6621,0.0167,1.5839,2.3322
-0.2749,1.0692,-0.1771,-0.6186,-2.1600,-0.3025,0.9355,0.1715,-0.3019,-0.1294,0.0049,-0.6327,-0.1834
-0.5769,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,0.5399,-0.6621,-0.1594,-0.6979,-0.3406
-0.6294,-0.9254,-0.1771,-0.6186,0.4630,-0.3025,-0.8763,-0.4213,0.3346,-0.1294,-0.0185,-0.7631,-0.3406
-0.4391,0.7367,-0.1771,-0.6549,0.4630,-0.3025,0.5732,-0.0261,-0.7137,0.9374,-0.0538,-0.7631,-0.7179
1.8784,0.0719,-0.1771,1.9641,0.4630,-0.3025,0.2108,-0.4213,-0.4882,-0.6621,0.0049,1.1927,1.5461
-0.5507,-0.5930,-0.1771,-0.5822,-2.1600,-0.3025,-0.5139,-0.4213,-1.2561,0.9374,-0.2416,-0.7305,-0.7179
-0.6688,-1.2578,1.5093,-0.5094,-2.1600,1.4350,-1.2387,-0.4213,0.0910,0.9374,-0.0655,-0.5675,-0.4978
-0.5375,-0.2605,1.5093,-0.6549,0.4630,1.4350,-0.1516,-0.4213,-1.0126,-0.6621,0.1576,-0.8413,-0.5293
0.6967,-0.2605,-0.1771,1.0184,0.4630,-0.3025,-0.1516,-0.4213,-0.1323,1.4701,0.0167,1.5187,-0.0261
1.7471,1.7340,-0.1771,0.5818,0.4630,-0.3025,1.6603,1.8183,-0.3191,-0.6621,-0.0890,0.2800,-0.0261
-0.1962,0.7367,-0.1771,-0.5094,0.4630,-0.3025,0.9355,-0.4213,-0.3566,0.9374,0.0167,-0.8283,-0.3406
0.6704,1.4016,-0.1771,-0.0729,0.4630,-0.3025,1.2979,1.1596,-0.3756,0.4033,-0.0185,-0.3067,-0.6550
1.6289,1.0692,-1.8634,0.8729,0.4630,-0.8817,1.2979,-0.4213,-0.5619,0.9374,-0.0185,1.7795,3.9044
0.3028,0.7367,-0.1771,-0.1457,-2.1600,-0.3025,0.9355,-0.4213,-0.8246,0.9374,-0.0890,0.0844,0.1311
-0.5638,-0.9254,-0.1771,-0.4367,-2.1600,-0.3025,-0.8763,-0.4213,-1.1603,-0.6621,-0.1360,-0.5675,-0.5764
0.5654,-0.9254,-0.1771,2.6917,0.4630,-0.3025,-0.8763,-0.4213,-0.2066,-0.1294,-0.0420,3.1486,2.3322
-0.3078,-0.5930,-0.1771,-0.1093,0.4630,-0.3025,-0.5139,-0.4213,-0.7304,-1.7289,-0.0068,-0.2415,0.4455
-0.6557,-1.2578,-0.1771,-0.4367,0.4630,-0.3025,-1.2387,-0.4213,0.2804,-0.1294,-0.0538,-0.6327,-0.6550
-0.2408,0.7367,-0.1771,-0.5531,0.4630,-0.3025,0.9355,-0.4213,0.2804,0.4033,-0.1125,-0.6327,-0.0669
-0.3603,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,-0.0261,-0.2810,-1.1948,-0.0655,-0.7957,-0.4978
-0.0911,-0.9254,1.5093,0.8729,0.4630,1.4350,-0.8763,-0.4213,0.0554,0.9374,0.0402,0.6712,-0.0261
1.2810,2.0664,-0.1771,0.2181,0.4630,-0.3025,2.0226,0.8302,-0.9922,-0.6621,0.1223,0.4756,-0.6236
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.3184,1.4701,-0.2064,0.0844,-0.7101
-0.2224,-1.2578,1.5093,1.9641,0.4630,1.4350,-1.2387,-0.4213,-0.8240,0.9374,0.0519,2.4966,0.7600
1.0249,-0.5930,-0.1771,1.9641,0.4630,-0.3025,-0.5139,-0.4213,-1.1042,-0.1294,0.2163,1.7143,0.7600
-0.6360,-1.2578,-0.1771,-0.3276,0.4630,-0.3025,-1.2387,-0.4213,1.3281,-0.1294,0.0284,-0.5023,-0.6550
0.6310,0.7367,-0.1771,0.1453,0.4630,-0.3025,0.5732,1.5548,1.0484,0.4033,0.0049,-0.1111,-0.0261
-0.5769,-0.9254,-0.1771,-0.5822,0.4630,-0.3025,-0.8763,-0.4213,-0.0208,-1.1948,0.1106,0.0192,-0.0261
-0.4719,-0.5930,1.5093,-0.4367,0.4630,1.4350,-0.8763,0.5009,0.0565,-0.6621,-0.1242,-0.6979,-0.1834
-0.1699,1.0692,-0.1771,-0.5822,0.4630,-0.3025,1.2979,-0.4213,1.2923,-1.7289,0.0636,-0.4371,1.5461
0.8280,0.4043,-0.1771,0.5091,0.4630,-0.3025,0.5732,-0.4213,2.0222,0.4033,0.0167,0.7364,0.7600
0.3159,0.0719,-0.1771,0.2908,0.4630,-0.3025,0.2108,-0.4213,1.2371,-0.1294,-0.0655,0.0192,-0.7179
0.1190,2.0664,-0.1771,-0.5094,-2.1600,-0.3025,2.0226,0.3691,-0.5595,-1.1948,0.0049,-0.7761,-0.3406
1.0249,1.4016,-0.1771,0.1453,0.4630,-0.3025,1.2979,1.5548,-0.2975,1.4701,-0.2299,0.0844,-0.7336
-0.1568,0.4043,1.5093,-0.2184,-2.1600,1.4350,0.2108,0.5009,0.7686,-0.1294,0.0167,-0.4371,0.1311
0.5391,0.7367,-0.1771,0.0726,0.4630,-0.3025,0.9355,-0.4213,0.3394,-0.1294,0.0284,-0.1111,-0.0261
-0.4325,-0.2605,-0.1771,-0.5094,-2.1600,-0.3025,-0.1516,-0.4213,-0.8595,0.9374,-0.1477,-0.3719,-0.4978
-0.2973,0.4043,-0.1771,-0.5458,0.4630,-0.3025,0.5732,-0.4213,-0.3726,0.9374,-0.2064,-0.5023,-0.5764
0.0796,0.7367,-0.1771,-0.2912,0.4630,-0.3025,0.9355,-0.4213,-0.8768,1.4701,-0.1477,0.0844,0.7600
-0.3800,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,0.3405,0.9374,-0.1360,-0.6653,-0.4978
2.4036,0.4043,-0.1771,1.9641,0.4630,-0.3025,0.5732,-0.4213,-0.7077,-0.1294,0.0754,0.8668,0.4455
-0.5769,-0.5930,-0.1771,-0.7277,-2.1600,-0.3025,-0.5139,-0.4213,-0.9511,-0.6621,0.0989,-0.6327,-0.6865
0.2371,-0.5930,-0.1771,0.8729,0.4630,-0.3025,-0.5139,-0.4213,0.0026,-1.3221,0.0049,-0.0535,-0.0669
-0.6032,-1.2578,-0.1771,-0.1457,0.4630,-0.3025,-1.2387,-0.4213,-0.3522,-1.3221,0.0167,-0.0535,-0.0669
-0.0123,1.0692,-0.1771,-0.4367,0.4630,-0.3025,0.9355,0.5009,0.3217,-1.3221,-0.0420,-0.0535,-0.0669
-0.4522,0.0719,-0.1771,-0.6186,-2.1600,-0.3025,0.2108,-0.4213,-0.4463,1.4701,-0.1712,-0.6327,-0.4978
-0.3931,0.4043,-0.1771,-0.7277,0.4630,-0.3025,0.5732,-0.4213,-0.2956,-1.7289,0.1576,-0.4371,-0.4978
0.1058,0.0719,-0.1771,-0.0002,0.4630,-0.3025,0.2108,-0.4213,-0.2952,-0.6621,-0.1125,-0.1111,-0.0669
-0.6557,-1.2578,1.5093,-0.4367,0.4630,1.4350,-1.2387,-0.4213,0.3412,-1.1948,-0.0303,-0.5675,-0.5764
0.3028,-0.9254,-0.1771,4.1467,0.4630,-0.3025,-0.8763,-0.4213,1.5943,-0.1294,0.0636,3.4745,1.5461
0.3028,-0.2605,1.5093,0.8729,0.4630,1.4350,-0.1516,-0.4213,0.3788,-0.6621,-0.0890,0.3452,-0.3406
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.7260,-0.6621,0.0167,-0.6979,-0.6550
-0.6294,-0.2605,-0.1771,-0.8004,0.4630,-0.3025,-0.1516,-0.4213,1.2581,-0.6621,-0.0068,-0.8283,-0.6865
0.6967,-0.9254,1.5093,3.0554,0.4630,1.4350,-0.8763,-0.4213,0.5662,-1.3221,0.0402,-0.0535,-0.0669
-0.4850,-0.9254,1.5093,-0.2184,0.4630,1.4350,-0.8763,-0.4213,4.4022,0.9374,0.0167,-0.0459,-0.3406
-0.6951,-1.2578,3.1957,-0.6549,0.4630,4.0413,-1.2387,-0.4213,1.0710,1.4701,-0.1125,-0.6979,-0.6550
-0.4850,-1.2578,-1.8634,0.5091,0.4630,-0.7369,-1.2387,-0.4213,0.4168,-0.1294,-0.0068,0.9972,0.7600
-0.4981,-0.5930,-0.1771,-0.5094,-2.1600,-0.3025,-0.5139,-0.4213,0.4341,0.4033,-0.1829,-0.1111,-0.4978
3.1914,0.0719,-0.1771,3.4192,0.4630,-0.3025,0.2108,-0.4213,-0.9308,0.9374,-0.0772,4.1265,1.0744
-0.1962,0.4043,-0.1771,-0.4367,0.4630,-0.3025,0.5732,-0.4213,-0.4641,-0.6621,0.1106,-0.5023,-0.1834
0.5260,2.3989,-0.1771,-0.5094,0.4630,-0.3025,2.3850,0.7644,-0.1456,0.4033,-0.1477,-0.3067,-0.6550
0.4341,0.0719,-0.1771,0.3636,0.4630,-0.3025,0.2108,-0.4213,-0.1827,-1.1948,-0.0303,0.0192,0.7600
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,-0.5559,-0.1294,-0.1007,-0.6979,-0.6550
3.3883,1.4016,-0.1771,1.6004,0.4630,-0.3025,1.2979,4.1896,0.6044,0.9374,-0.2181,2.8226,0.7600
-0.4325,1.7340,-0.1771,-0.7277,0.4630,-0.3025,1.6603,-0.2105,-0.4808,0.4033,-0.1947,-0.7631,-0.6865
-0.6111,-0.2605,-0.1771,-0.7422,0.4630,-0.3025,-0.1516,-0.4213,-0.2939,0.9374,-0.0185,-0.6979,-0.6236
0.6967,-0.5930,-0.1771,1.6004,0.4630,-0.3025,-0.5139,-0.4213,0.9967,0.9374,-0.0303,1.2579,1.5461
0.6179,2.7313,-0.1771,-0.3639,-2.1600,-0.3025,2.7474,0.6326,-0.2391,-0.1294,0.0049,-0.5675,-0.0669
-0.2749,0.7367,-0.1771,-0.5822,-2.1600,-0.3025,0.9355,-0.4213,0.0985,-1.1948,0.0754,-0.4371,-0.4978
0.0402,0.4043,-0.1771,-0.2184,0.4630,-0.3025,0.5732,-0.4213,-0.5178,0.9374,0.1106,-0.6327,-0.3406
-0.0911,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,0.2299,-1.1948,0.0871,0.2148,-0.4506
-0.3800,-0.2605,-0.1771,-0.4367,0.4630,-0.3025,-0.1516,-0.4213,-0.0208,0.4033,0.0049,-0.6001,-0.3406
1.1431,0.4043,-0.1771,0.8001,0.4630,-0.3025,0.5732,-0.4213,-0.3498,0.9374,-0.0420,1.5187,-0.4192
-0.6426,-1.2578,-0.1771,-0.3639,0.4630,-0.3025,-1.2387,-0.4213,-1.0046,1.4701,-0.1477,-0.5675,-0.3406
-0.5704,-0.5930,-0.1771,-0.6186,0.4630,-0.3025,-0.5139,-0.4213,1.9706,-0.6621,-0.0538,-0.7957,-0.3406
1.3663,0.7367,-0.1771,0.7274,0.4630,-0.3025,0.9355,-0.4213,0.1740,-0.6621,-0.0420,0.1496,-0.0261
0.1452,0.4043,1.5093,-0.0729,0.4630,1.4350,0.2108,1.0278,0.6051,1.4701,0.1576,0.0844,-0.4978
-0.1305,0.4043,1.5093,-0.2184,0.4630,1.4350,0.2108,0.4350,-0.4801,-1.1948,-0.0303,-0.4045,-0.4978
-0.4325,-0.2605,-0.1771,-0.5094,0.4630,-0.3025,-0.5139,0.3691,1.2599,-1.7289,0.0754,-0.6783,0.6027
-0.0255,2.0664,-0.1771,-0.5822,0.4630,-0.3025,2.0226,0.2374,0.6235,-0.6621,-0.0303,-0.7631,-0.4978
-0.3498,1.4016,-0.1771,-0.6913,0.4630,-0.3025,1.2979,0.0003,-0.7992,1.4701,-0.1242,-0.6979,-0.5135
-0.4981,0.4043,-0.1771,-0.7277,0.4630,-0.3025,0.5732,-0.4213,-0.3688,-1.3221,0.1576,-0.8283,-0.4978
2.3379,-0.2605,-0.1771,3.4192,0.4630,-0.3025,-0.1516,-0.4213,0.1371,0.4033,-0.4764,2.8226,0.7600
0.1190,0.4043,-0.1771,-0.1457,-2.1600,-0.3025,0.5732,-0.4213,1.0729,1.4701,-0.0772,-0.3719,-0.4978
0.3947,0.0719,-0.1771,0.4363,0.4630,-0.3025,0.2108,-0.4213,-0.7046,1.4701,0.0636,0.4756,0.2883
0.1977,1.4016,-0.1771,-0.3639,0.4630,-0.3025,1.2979,0.6326,-0.2551,-0.6621,0.0989,-0.4371,0.7600
3.1914,-0.2605,-0.1771,4.5105,0.4630,-0.3025,-0.1516,-0.4213,1.2044,1.4701,-0.0185,3.8005,1.5461
-0.3078,2.0664,-0.1771,-0.6913,0.4630,-0.3025,2.0226,-0.0919,0.5121,-0.1294,0.1223,-0.7631,-0.5293
0.0402,0.0719,-0.1771,-0.0729,0.4630,-0.3025,0.2108,-0.4213,-0.5164,-0.1294,-0.1594,-0.1763,-0.0261
-0.4588,-0.9254,-0.1771,-0.2184,0.4630,-0.3025,-0.8763,-0.4213,1.7474,-0.6621,-0.1125,0.8668,-0.4978
-0.3865,0.0719,-0.1771,-0.5458,0.4630,-0.3025,0.2108,-0.4213,-0.4789,0.4033,-0.2064,-0.4697,-0.4978
-0.4850,-0.2605,-0.1771,-0.5822,0.4630,-0.3025,-0.1516,-0.4213,-0.6861,0.9374,0.1576,-0.7305,-0.4978
-0.3406,1.7340,-0.1771,-0.6913,0.4630,-0.3025,1.6603,-0.0590,-0.7230,0.9374,-0.1360,-0.7631,-0.6393
-0.4128,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0919,-0.4052,0.9374,-0.1125,-0.6979,-0.6550
0.2371,-0.5930,-0.1771,0.8729,-2.1600,-0.3025,-0.5139,-0.4213,-1.0224,1.4701,-0.1594,0.9972,-0.0261
-0.5769,-1.2578,1.5093,-0.0002,0.4630,1.4350,-1.2387,-0.4213,-1.0789,1.4701,-0.1242,0.3452,-0.4978
-0.3997,0.0719,-0.1771,-0.5094,0.4630,-0.3025,0.2108,-0.4213,-0.0675,1.4701,0.0049,-0.3719,-0.4978
0.3028,-0.9254,-0.1771,1.9641,0.4630,-0.3025,-0.8763,-0.4213,1.5598,0.9374,0.0636,1.2579,5.4766
0.0730,0.4043,-0.1771,-0.1457,0.4630,-0.3025,0.5732,-0.4213,-0.1045,-0.1294,-0.0303,-0.3719,-0.3406
-0.2224,-0.2605,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.3480,-1.1948,-0.1007,-0.2415,-0.1834
-0.1962,1.4016,-0.1771,-0.5822,-2.1600,-0.3025,1.2979,0.1715,-0.1426,-1.7289,-0.0303,-0.6327,-0.5764
-0.6951,-1.2578,3.1957,-0.6549,0.4630,4.0413,-1.2387,-0.4213,-1.1522,-1.7289,-0.1242,-0.8609,-0.4192
0.9068,0.4043,-0.1771,0.3636,-2.1600,-0.3025,0.5732,-0.4213,-0.9468,1.4701,-0.1829,0.4104,-0.0261
0.0008,1.4016,-0.1771,-0.4367,-2.1600,-0.3025,1.2979,0.3033,-0.7033,1.4701,-0.1360,-0.5023,-0.6550
-0.5638,-0.9254,-0.1771,-0.4367,0.4630,-0.3025,-0.8763,-0.4213,3.5446,1.4701,-0.4764,-0.7305,-0.3406
-0.3078,1.7340,-0.1771,-0.6913,-2.1600,-0.3025,1.6603,-0.0261,-1.0218,-1.3221,-0.1360,-0.0535,-0.0669
-0.4128,0.4043,1.5093,-0.5822,0.4630,1.4350,0.2108,0.1057,0.4754,-1.7289,0.2398,-0.7631,-0.4035
-0.4850,-1.2578,-1.8634,0.5091,0.4630,-0.8817,-1.2387,-0.4213,3.4887,0.9374,0.0402,0.2148,0.6027
-0.2355,-0.5930,-0.1771,-0.0002,0.4630,-0.3025,-0.5139,-0.4213,0.0823,0.4033,-0.1125,-0.0459,-0.1834
-0.2224,0.0719,-0.1771,-0.2184,0.4630,-0.3025,-0.1516,-0.4213,-0.3100,0.4033,-0.2064,0.2148,-0.6550
-0.4719,-0.5930,-0.1771,-0.4367,0.4630,-0.3025,-0.5139,-0.4213,0.6621,-0.6621,-0.0185,-0.5675,-0.0261
-0.5507,-0.5930,-0.1771,-0.5822,0.4630,-0.3025,-0.5139,-0.4213,1.7485,-1.1948,0.1458,-0.5675,-0.4978
-0.4719,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.1578,0.5133,-0.1294,-0.1477,-0.7631,-0.7022
-0.5323,0.4043,-0.1771,-0.7422,0.4630,-0.3025,0.5732,-0.4213,-0.6094,0.9374,-0.1477,-0.6979,-0.7022
-0.3931,1.4016,-0.1771,-0.7277,0.4630,-0.3025,1.2979,-0.0261,0.0448,0.4033,-0.1125,-0.6979,-0.3406
-0.2224,1.4016,-0.1771,-0.5822,-2.1600,-0.3025,1.2979,0.1057,0.3455,-0.6621,-0.1360,-0.4371,-0.4978
0.6836,1.7340,-0.1771,0.3636,0.4630,-0.3025,0.9355,0.7644,-0.3099,-0.1294,0.0049,0.2148,0.6027
-0.5375,-0.9254,3.1957,-0.2912,-2.1600,4.0413,-1.2387,0.5432,-1.1516,-0.6621,-0.0068,-0.5023,-0.2620
0.3422,2.0664,-0.1771,-0.3639,0.4630,-0.3025,2.0226,0.3691,-0.4777,0.4033,-0.0303,-0.2415,-0.4978
-0.3537,0.7367,-0.1771,-0.5822,0.4630,-0.3025,0.9355,-0.4213,1.7111,-1.3221,0.0871,-0.5675,-0.6550
-0.5375,-0.2605,-0.1771,-0.6549,0.4630,-0.3025,-0.1516,-0.4213,-0.7027,0.4033,0.0402,-0.7631,-0.7336
-0.5178,0.0719,-0.1771,-0.6913,0.4630,-0.3025,0.2108,-0.4213,0.1205,-0.6621,-0.0185,-0.8283,-0.6865
-0.5704,-0.2605,-0.1771,-0.6913,-2.1600,-0.3025,-0.1516,-0.4213,-0.3848,0.9374,-0.0772,-0.8544,-0.6865
-0.6163,-0.9254,-0.1771,-0.5822,-2.1600,-0.3025,-0.8763,-0.4213,-1.0402,0.9374,-0.1829,-0.5153,-0.6865
0.1715,-0.2605,-0.1771,-0.2184,-2.1600,-0.3025,-0.1516,-0.4213,0.9623,-0.6621,-0.1242,1.9751,-0.3406
0.2634,0.7367,-0.1771,-0.1457,0.4630,-0.3025,0.5732,1.0278,1.6975,-2.2616,-0.0538,-0.1111,-0.4192
-0.6294,-1.2578,-0.1771,-0.2912,0.4630,-0.3025,-1.2387,-0.4213,0.7426,-0.6621,0.0284,-0.5023,-0.4978
