projectId,status,updateTime,rate,guaranteeRate,prepareRate,referenceLevel
10000010000000387,10,2015-04-25 18:06:44,74.0,80.0,8.0,1
10000010000000388,10,2015-06-05 18:06:44,38.0,99.0,11.0,0
10000010000000389,9,2015-03-30 18:06:44,47.0,17.0,18.0,0
10000010000000390,9,2015-03-12 18:06:44,47.0,71.0,46.0,0
10000010000000391,10,2015-04-22 18:06:44,7.0,40.0,43.0,2
10000010000000392,10,2015-05-21 18:06:44,66.0,92.0,86.0,2
10000010000000393,10,2015-03-26 18:06:44,5.0,60.0,94.0,0
10000010000000394,9,2015-05-24 18:06:44,40.0,48.0,39.0,0
10000010000000395,9,2015-03-18 18:06:44,91.0,25.0,37.0,0
10000010000000396,9,2015-06-04 18:06:44,69.0,98.0,61.0,0
10000010000000397,10,2015-05-01 18:06:44,52.0,43.0,29.0,1
10000010000000398,9,2015-04-09 18:06:44,75.0,13.0,69.0,2
10000010000000399,9,2015-03-22 18:06:44,36.0,63.0,86.0,1
10000010000000400,9,2015-05-03 18:06:44,95.0,68.0,100.0,1
10000010000000401,9,2015-04-21 18:06:44,6.0,79.0,1.0,2
10000010000000402,9,2015-06-09 18:06:44,96.0,74.0,28.0,2
10000010000000403,9,2015-05-02 18:06:44,4.0,62.0,11.0,1
10000010000000404,9,2015-04-20 18:06:44,51.0,91.0,20.0,1
10000010000000405,9,2015-05-01 18:06:44,87.0,28.0,23.0,0
10000010000000406,9,2015-06-06 18:06:44,90.0,50.0,79.0,2
10000010000000407,9,2015-06-07 18:06:44,81.0,82.0,17.0,2
10000010000000408,10,2015-05-11 18:06:44,9.0,67.0,6.0,2
10000010000000409,10,2015-06-09 18:06:44,56.0,76.0,32.0,1
10000010000000410,9,2015-05-14 18:06:44,100.0,0.0,9.0,0
10000010000000411,9,2015-04-02 18:06:44,56.0,77.0,40.0,0
10000010000000412,10,2015-03-29 18:06:44,33.0,31.0,28.0,1
10000010000000413,9,2015-04-03 18:06:44,44.0,51.0,21.0,1
10000010000000414,10,2015-05-17 18:06:44,43.0,5.0,95.0,0
10000010000000415,10,2015-04-25 18:06:44,76.0,66.0,21.0,0
10000010000000416,9,2015-05-15 18:06:44,15.0,10.0,53.0,2
10000010000000417,10,2015-03-19 18:06:44,12.0,83.0,59.0,0
10000010000000418,10,2015-04-13 18:06:44,49.0,37.0,55.0,2
10000010000000419,10,2015-04-13 18:06:44,44.0,79.0,57.0,0
10000010000000420,9,2015-04-08 18:06:44,92.0,46.0,20.0,0
10000010000000421,9,2015-04-11 18:06:44,78.0,83.0,56.0,1
10000010000000422,10,2015-04-03 18:06:44,59.0,100.0,71.0,1
10000010000000423,9,2015-04-12 18:06:44,38.0,71.0,10.0,2
10000010000000424,10,2015-05-23 18:06:44,90.0,44.0,62.0,2
10000010000000425,9,2015-06-04 18:06:44,53.0,64.0,73.0,2
10000010000000426,10,2015-06-01 18:06:44,30.0,72.0,9.0,0
10000010000000427,10,2015-03-15 18:06:44,80.0,94.0,45.0,2
10000010000000428,10,2015-06-07 18:06:44,87.0,24.0,53.0,1
10000010000000429,10,2015-04-13 18:06:44,12.0,27.0,98.0,1
10000010000000430,10,2015-06-03 18:06:44,43.0,16.0,86.0,0
10000010000000431,9,2015-04-29 18:06:44,17.0,77.0,85.0,1
10000010000000432,10,2015-04-06 18:06:44,52.0,2.0,30.0,0
10000010000000433,10,2015-04-28 18:06:44,58.0,79.0,44.0,0
10000010000000434,10,2015-03-14 18:06:44,90.0,17.0,26.0,1
10000010000000435,10,2015-03-12 18:06:44,21.0,15.0,70.0,2
10000010000000436,9,2015-05-12 18:06:44,17.0,44.0,0.0,0
10000010000000437,10,2015-05-04 18:06:44,11.0,12.0,14.0,1
10000010000000438,9,2015-06-05 18:06:44,85.0,3.0,97.0,1
10000010000000439,10,2015-06-07 18:06:44,43.0,60.0,91.0,0
10000010000000440,10,2015-05-16 18:06:44,48.0,76.0,10.0,2
10000010000000441,9,2015-05-05 18:06:44,70.0,33.0,38.0,0
10000010000000442,10,2015-05-23 18:06:44,82.0,65.0,65.0,2
10000010000000443,9,2015-03-28 18:06:44,59.0,11.0,39.0,0
10000010000000444,10,2015-05-30 18:06:44,26.0,70.0,91.0,0
10000010000000445,9,2015-05-22 18:06:44,61.0,42.0,26.0,0
10000010000000446,10,2015-05-02 18:06:44,52.0,17.0,29.0,0
10000010000000447,9,2015-03-13 18:06:44,29.0,46.0,57.0,0
10000010000000448,10,2015-03-14 18:06:44,12.0,70.0,9.0,1
10000010000000449,9,2015-06-04 18:06:44,87.0,33.0,62.0,2
10000010000000450,9,2015-05-24 18:06:44,30.0,24.0,61.0,2
10000010000000451,9,2015-04-19 18:06:44,19.0,40.0,48.0,1
10000010000000452,9,2015-04-07 18:06:44,37.0,60.0,47.0,0
10000010000000453,10,2015-06-04 18:06:44,8.0,34.0,59.0,0
10000010000000454,9,2015-04-05 18:06:44,59.0,97.0,54.0,2
10000010000000455,9,2015-05-25 18:06:44,39.0,19.0,96.0,2
10000010000000456,10,2015-05-09 18:06:44,4.0,38.0,31.0,0
10000010000000457,9,2015-04-14 18:06:44,42.0,10.0,76.0,2
10000010000000458,10,2015-04-28 18:06:44,8.0,57.0,100.0,0
10000010000000459,9,2015-05-12 18:06:44,88.0,39.0,68.0,0
10000010000000460,9,2015-04-19 18:06:44,100.0,81.0,71.0,0
10000010000000461,10,2015-06-04 18:06:44,18.0,37.0,56.0,2
10000010000000462,9,2015-03-13 18:06:44,31.0,21.0,21.0,0
10000010000000463,10,2015-03-19 18:06:44,15.0,100.0,85.0,2
10000010000000464,9,2015-05-03 18:06:44,7.0,6.0,19.0,0
10000010000000465,10,2015-04-29 18:06:44,81.0,58.0,17.0,2
10000010000000466,9,2015-04-21 18:06:44,12.0,26.0,20.0,0
10000010000000467,10,2015-06-01 18:06:44,97.0,98.0,39.0,2
10000010000000468,10,2015-03-22 18:06:44,12.0,15.0,38.0,0
10000010000000469,10,2015-05-13 18:06:44,49.0,32.0,22.0,2
10000010000000470,10,2015-05-06 18:06:44,54.0,95.0,17.0,2
10000010000000471,9,2015-05-09 18:06:44,2.0,28.0,42.0,0
10000010000000472,9,2015-05-29 18:06:44,12.0,14.0,96.0,0
10000010000000473,10,2015-03-26 18:06:44,8.0,33.0,97.0,2
10000010000000474,10,2015-04-11 18:06:44,56.0,16.0,14.0,1
10000010000000475,9,2015-04-23 18:06:44,70.0,45.0,44.0,0
10000010000000476,9,2015-03-18 18:06:44,37.0,55.0,78.0,0
10000010000000477,10,2015-04-04 18:06:44,63.0,1.0,24.0,2
10000010000000478,10,2015-05-13 18:06:44,69.0,100.0,23.0,2
10000010000000479,10,2015-03-20 18:06:44,19.0,57.0,86.0,2
10000010000000480,9,2015-03-30 18:06:44,18.0,1.0,58.0,2
10000010000000481,9,2015-05-11 18:06:44,61.0,81.0,4.0,2
10000010000000482,10,2015-05-01 18:06:44,40.0,83.0,97.0,2
10000010000000483,9,2015-04-13 18:06:44,35.0,8.0,16.0,2
10000010000000484,10,2015-03-26 18:06:44,20.0,82.0,48.0,0
10000010000000485,9,2015-05-21 18:06:44,82.0,21.0,60.0,0
10000010000000486,9,2015-06-08 18:06:44,36.0,19.0,74.0,0
10000010000000487,9,2015-03-30 18:06:44,3.0,25.0,58.0,0
10000010000000488,10,2015-05-25 18:06:44,75.0,27.0,76.0,0
10000010000000489,10,2015-05-21 18:06:44,72.0,10.0,31.0,2
10000010000000490,10,2015-05-28 18:06:44,40.0,68.0,38.0,2
10000010000000491,9,2015-04-04 18:06:44,6.0,27.0,26.0,0
10000010000000492,10,2015-04-18 18:06:44,0.0,65.0,80.0,2
10000010000000493,9,2015-03-18 18:06:44,30.0,23.0,48.0,1
10000010000000494,10,2015-04-02 18:06:44,20.0,66.0,60.0,1
10000010000000495,9,2015-04-22 18:06:44,20.0,48.0,43.0,2
10000010000000496,10,2015-03-29 18:06:44,65.0,76.0,67.0,0
10000010000000497,9,2015-04-26 18:06:44,88.0,9.0,46.0,0
10000010000000498,9,2015-05-05 18:06:44,58.0,31.0,30.0,2
10000010000000499,10,2015-04-01 18:06:44,61.0,55.0,93.0,0
10000010000000500,10,2015-03-30 18:06:44,38.0,25.0,35.0,2
10000010000000501,10,2015-05-30 18:06:44,14.0,80.0,7.0,2
10000010000000502,10,2015-04-01 18:06:44,29.0,73.0,4.0,2
10000010000000503,10,2015-05-30 18:06:44,81.0,59.0,17.0,1
10000010000000504,9,2015-05-16 18:06:44,21.0,27.0,11.0,1
10000010000000505,10,2015-05-10 18:06:44,95.0,2.0,13.0,0
10000010000000506,9,2015-05-20 18:06:44,36.0,51.0,60.0,1
10000010000000507,10,2015-05-22 18:06:44,88.0,34.0,62.0,1
10000010000000508,9,2015-03-30 18:06:44,53.0,38.0,67.0,1
10000010000000509,10,2015-04-20 18:06:44,75.0,27.0,70.0,2
10000010000000510,10,2015-04-18 18:06:44,79.0,61.0,63.0,1
10000010000000511,10,2015-05-14 18:06:44,13.0,51.0,71.0,1
10000010000000512,10,2015-05-29 18:06:44,75.0,83.0,15.0,2
10000010000000513,10,2015-03-13 18:06:44,11.0,95.0,99.0,0
10000010000000514,9,2015-04-01 18:06:44,18.0,0.0,6.0,2
10000010000000515,9,2015-05-10 18:06:44,22.0,34.0,52.0,1
10000010000000516,10,2015-03-15 18:06:44,95.0,61.0,51.0,1
10000010000000517,10,2015-03-15 18:06:44,6.0,81.0,46.0,2
10000010000000518,10,2015-04-26 18:06:44,76.0,98.0,100.0,2
10000010000000519,10,2015-06-04 18:06:44,13.0,14.0,30.0,2
10000010000000520,9,2015-05-23 18:06:44,0.0,76.0,37.0,2
10000010000000521,9,2015-04-12 18:06:44,90.0,60.0,54.0,2
10000010000000522,9,2015-06-05 18:06:44,26.0,72.0,53.0,1
10000010000000523,9,2015-05-25 18:06:44,93.0,11.0,22.0,0
10000010000000524,9,2015-04-28 18:06:44,50.0,74.0,0.0,0
10000010000000525,9,2015-05-26 18:06:44,92.0,37.0,82.0,1
10000010000000526,10,2015-05-25 18:06:44,46.0,43.0,6.0,1
10000010000000527,9,2015-06-03 18:06:44,37.0,18.0,14.0,2
10000010000000528,9,2015-05-26 18:06:44,48.0,25.0,0.0,0
10000010000000529,10,2015-05-22 18:06:44,85.0,73.0,75.0,2
10000010000000530,9,2015-04-26 18:06:44,37.0,53.0,44.0,0
10000010000000531,9,2015-04-27 18:06:44,71.0,97.0,85.0,0
10000010000000532,10,2015-04-09 18:06:44,1.0,64.0,7.0,0
10000010000000533,10,2015-05-13 18:06:44,30.0,5.0,80.0,2
10000010000000534,10,2015-05-14 18:06:44,30.0,38.0,27.0,2
10000010000000535,9,2015-06-06 18:06:44,35.0,44.0,42.0,2
10000010000000536,10,2015-06-06 18:06:44,36.0,46.0,29.0,2
10000010000000537,10,2015-03-17 18:06:44,61.0,29.0,100.0,2
10000010000000538,9,2015-05-01 18:06:44,84.0,47.0,24.0,1
10000010000000539,10,2015-05-25 18:06:44,86.0,5.0,17.0,1
10000010000000540,10,2015-04-18 18:06:44,87.0,87.0,64.0,1
10000010000000541,9,2015-06-02 18:06:44,74.0,1.0,22.0,2
10000010000000542,9,2015-04-09 18:06:44,98.0,15.0,16.0,2
10000010000000543,9,2015-04-07 18:06:44,40.0,9.0,93.0,0
10000010000000544,9,2015-06-08 18:06:44,7.0,87.0,91.0,0
10000010000000545,10,2015-05-16 18:06:44,77.0,41.0,40.0,1
10000010000000546,10,2015-03-22 18:06:44,45.0,39.0,3.0,0
10000010000000547,9,2015-04-06 18:06:44,7.0,75.0,67.0,0
10000010000000548,10,2015-06-04 18:06:44,21.0,43.0,79.0,2
10000010000000549,9,2015-06-09 18:06:44,57.0,55.0,66.0,1
10000010000000550,10,2015-05-16 18:06:44,61.0,10.0,66.0,0
10000010000000551,10,2015-03-25 18:06:44,44.0,98.0,44.0,2
10000010000000552,10,2015-05-30 18:06:44,3.0,97.0,100.0,1
10000010000000553,10,2015-03-14 18:06:44,27.0,57.0,13.0,2
10000010000000554,9,2015-06-09 18:06:44,68.0,96.0,78.0,1
10000010000000555,9,2015-05-23 18:06:44,31.0,35.0,56.0,2
10000010000000556,9,2015-03-24 18:06:44,37.0,65.0,97.0,2
10000010000000557,10,2015-05-17 18:06:44,47.0,55.0,30.0,1
10000010000000558,9,2015-05-29 18:06:44,27.0,2.0,32.0,2
10000010000000559,10,2015-06-03 18:06:44,10.0,28.0,55.0,1
10000010000000560,9,2015-04-05 18:06:44,19.0,38.0,74.0,0
10000010000000561,9,2015-04-21 18:06:44,47.0,66.0,5.0,0
10000010000000562,9,2015-06-03 18:06:44,67.0,89.0,25.0,2
10000010000000563,10,2015-04-05 18:06:44,8.0,90.0,88.0,1
10000010000000564,10,2015-04-06 18:06:44,77.0,6.0,72.0,0
10000010000000565,10,2015-05-12 18:06:44,51.0,26.0,7.0,0
10000010000000566,10,2015-05-16 18:06:44,37.0,38.0,49.0,2
10000010000000567,10,2015-04-08 18:06:44,35.0,68.0,24.0,0
10000010000000568,9,2015-04-30 18:06:44,70.0,51.0,31.0,0
10000010000000569,10,2015-04-11 18:06:44,55.0,66.0,18.0,1
10000010000000570,10,2015-05-24 18:06:44,90.0,49.0,39.0,0
10000010000000571,10,2015-05-24 18:06:44,96.0,87.0,97.0,0
10000010000000572,10,2015-05-21 18:06:44,53.0,64.0,37.0,2
10000010000000573,9,2015-04-09 18:06:44,39.0,91.0,28.0,1
10000010000000574,9,2015-05-14 18:06:44,84.0,93.0,74.0,2
10000010000000575,10,2015-05-17 18:06:44,16.0,25.0,29.0,1
10000010000000576,9,2015-05-21 18:06:44,67.0,2.0,98.0,0
10000010000000577,10,2015-04-22 18:06:44,100.0,55.0,51.0,2
10000010000000578,10,2015-04-10 18:06:44,20.0,67.0,24.0,2
10000010000000579,10,2015-05-02 18:06:44,94.0,36.0,30.0,2
10000010000000580,10,2015-04-17 18:06:44,15.0,23.0,63.0,2
10000010000000581,10,2015-04-26 18:06:44,32.0,51.0,23.0,2
10000010000000582,10,2015-05-22 18:06:44,100.0,21.0,89.0,2
10000010000000583,10,2015-04-21 18:06:44,81.0,23.0,92.0,1
10000010000000584,9,2015-05-16 18:06:44,76.0,98.0,4.0,1
10000010000000585,9,2015-06-03 18:06:44,35.0,53.0,53.0,0
10000010000000586,9,2015-04-27 18:06:44,96.0,47.0,99.0,2
10000010000000587,10,2015-05-03 18:06:44,13.0,4.0,87.0,0
10000010000000588,10,2015-04-10 18:06:44,88.0,96.0,100.0,0
10000010000000589,9,2015-03-14 18:06:44,78.0,68.0,69.0,1
10000010000000590,9,2015-06-08 18:06:44,11.0,15.0,100.0,1
10000010000000591,10,2015-04-19 18:06:44,14.0,56.0,88.0,1
10000010000000592,10,2015-04-12 18:06:44,99.0,37.0,44.0,0
10000010000000593,10,2015-04-13 18:06:44,28.0,55.0,96.0,1
10000010000000594,9,2015-05-03 18:06:44,36.0,71.0,10.0,2
10000010000000595,10,2015-04-22 18:06:44,60.0,71.0,0.0,0
10000010000000596,10,2015-04-23 18:06:44,92.0,51.0,89.0,0
10000010000000597,10,2015-04-09 18:06:44,61.0,38.0,22.0,0
10000010000000598,9,2015-04-27 18:06:44,13.0,82.0,27.0,1
10000010000000599,10,2015-06-04 18:06:44,95.0,76.0,32.0,1
10000010000000600,10,2015-05-25 18:06:44,19.0,89.0,40.0,0
10000010000000601,9,2015-03-17 18:06:44,80.0,78.0,65.0,1
10000010000000602,10,2015-04-27 18:06:44,66.0,19.0,99.0,0
10000010000000603,9,2015-04-25 18:06:44,21.0,94.0,18.0,0
10000010000000604,9,2015-06-08 18:06:44,18.0,7.0,62.0,0
10000010000000605,10,2015-03-28 18:06:44,35.0,15.0,47.0,2
10000010000000606,9,2015-05-14 18:06:44,95.0,34.0,17.0,1
10000010000000607,9,2015-04-21 18:06:44,31.0,12.0,40.0,2
10000010000000608,9,2015-04-15 18:06:44,90.0,79.0,22.0,2
10000010000000609,9,2015-05-19 18:06:44,84.0,83.0,89.0,0
10000010000000610,9,2015-04-28 18:06:44,73.0,15.0,61.0,0
10000010000000611,9,2015-05-15 18:06:44,36.0,41.0,56.0,2
10000010000000612,9,2015-04-05 18:06:44,71.0,47.0,71.0,1
10000010000000613,9,2015-04-19 18:06:44,19.0,88.0,4.0,0
10000010000000614,10,2015-05-04 18:06:44,86.0,83.0,7.0,2
10000010000000615,10,2015-03-25 18:06:44,88.0,60.0,50.0,1
10000010000000616,9,2015-03-17 18:06:44,89.0,93.0,1.0,0
10000010000000617,9,2015-04-15 18:06:44,92.0,8.0,46.0,1
10000010000000618,9,2015-03-15 18:06:44,71.0,98.0,97.0,1
10000010000000619,9,2015-06-09 18:06:44,43.0,87.0,41.0,1
10000010000000620,9,2015-05-02 18:06:44,100.0,74.0,52.0,2
10000010000000621,10,2015-05-01 18:06:44,43.0,31.0,47.0,1
10000010000000622,10,2015-04-21 18:06:44,47.0,33.0,58.0,1
10000010000000623,10,2015-05-02 18:06:44,49.0,79.0,24.0,2
10000010000000624,10,2015-03-26 18:06:44,96.0,63.0,69.0,1
10000010000000625,9,2015-03-14 18:06:44,95.0,66.0,40.0,2
10000010000000626,9,2015-05-24 18:06:44,14.0,100.0,15.0,2
10000010000000627,10,2015-05-28 18:06:44,74.0,60.0,93.0,1
10000010000000628,10,2015-05-06 18:06:44,94.0,19.0,74.0,0
10000010000000629,9,2015-05-29 18:06:44,32.0,64.0,44.0,2
10000010000000630,9,2015-06-02 18:06:44,19.0,33.0,100.0,2
10000010000000631,10,2015-04-16 18:06:44,92.0,18.0,27.0,2
10000010000000632,10,2015-04-01 18:06:44,89.0,16.0,23.0,1
10000010000000633,9,2015-06-02 18:06:44,22.0,70.0,68.0,1
10000010000000634,9,2015-03-31 18:06:44,8.0,19.0,22.0,2
10000010000000635,10,2015-05-01 18:06:44,28.0,13.0,17.0,0
10000010000000636,10,2015-04-13 18:06:44,22.0,35.0,52.0,1
10000010000000637,9,2015-05-20 18:06:44,29.0,37.0,54.0,0
10000010000000638,9,2015-04-13 18:06:44,62.0,19.0,70.0,2
10000010000000639,9,2015-05-12 18:06:44,86.0,86.0,52.0,1
10000010000000640,9,2015-03-19 18:06:44,94.0,95.0,81.0,2
10000010000000641,10,2015-04-08 18:06:44,53.0,4.0,14.0,1
10000010000000642,9,2015-03-25 18:06:44,79.0,33.0,16.0,1
10000010000000643,10,2015-04-11 18:06:44,68.0,81.0,65.0,2
10000010000000644,10,2015-04-21 18:06:44,2.0,81.0,93.0,1
10000010000000645,9,2015-03-21 18:06:44,11.0,44.0,10.0,2
10000010000000646,10,2015-05-19 18:06:44,46.0,28.0,66.0,1
10000010000000647,10,2015-03-21 18:06:44,100.0,57.0,40.0,1
10000010000000648,9,2015-03-29 18:06:44,72.0,79.0,80.0,1
10000010000000649,10,2015-05-15 18:06:44,39.0,34.0,68.0,0
10000010000000650,10,2015-03-16 18:06:44,48.0,69.0,53.0,2
10000010000000651,10,2015-04-09 18:06:44,20.0,26.0,59.0,0
10000010000000652,10,2015-05-02 18:06:44,43.0,21.0,39.0,1
10000010000000653,9,2015-05-03 18:06:44,60.0,92.0,70.0,1
10000010000000654,9,2015-03-29 18:06:44,41.0,37.0,35.0,2
10000010000000655,10,2015-04-26 18:06:44,17.0,30.0,62.0,1
10000010000000656,9,2015-04-02 18:06:44,27.0,60.0,52.0,0
10000010000000657,10,2015-04-07 18:06:44,66.0,66.0,48.0,2
10000010000000658,9,2015-05-16 18:06:44,80.0,5.0,23.0,2
10000010000000659,10,2015-06-06 18:06:44,29.0,9.0,84.0,2
10000010000000660,9,2015-05-20 18:06:44,35.0,55.0,88.0,1
10000010000000661,10,2015-06-03 18:06:44,24.0,38.0,83.0,0
10000010000000662,10,2015-03-15 18:06:44,81.0,3.0,34.0,2
10000010000000663,9,2015-05-10 18:06:44,87.0,42.0,81.0,2
10000010000000664,9,2015-05-10 18:06:44,62.0,48.0,35.0,2
10000010000000665,9,2015-05-01 18:06:44,11.0,51.0,30.0,0
10000010000000666,9,2015-03-12 18:06:44,56.0,53.0,73.0,1
10000010000000667,10,2015-05-14 18:06:44,62.0,11.0,83.0,0
10000010000000668,9,2015-03-14 18:06:44,77.0,67.0,88.0,1
10000010000000669,10,2015-05-16 18:06:44,59.0,4.0,39.0,1
10000010000000670,9,2015-03-12 18:06:44,55.0,22.0,69.0,0
10000010000000671,10,2015-06-08 18:06:44,42.0,70.0,29.0,2
10000010000000672,9,2015-05-10 18:06:44,34.0,26.0,52.0,2
10000010000000673,10,2015-03-29 18:06:44,44.0,88.0,55.0,0
10000010000000674,10,2015-05-23 18:06:44,38.0,84.0,34.0,0
10000010000000675,9,2015-04-30 18:06:44,58.0,12.0,53.0,2
10000010000000676,9,2015-05-20 18:06:44,17.0,65.0,0.0,2
10000010000000677,10,2015-04-23 18:06:44,8.0,88.0,0.0,2
10000010000000678,10,2015-05-16 18:06:44,78.0,90.0,81.0,1
10000010000000679,10,2015-04-16 18:06:44,36.0,11.0,46.0,1
10000010000000680,10,2015-04-07 18:06:44,54.0,10.0,85.0,1
10000010000000681,10,2015-05-13 18:06:44,88.0,61.0,35.0,0
10000010000000682,9,2015-04-12 18:06:44,80.0,46.0,2.0,0
10000010000000683,9,2015-05-17 18:06:44,49.0,2.0,99.0,2
10000010000000684,10,2015-04-10 18:06:44,47.0,27.0,15.0,1
10000010000000685,10,2015-03-24 18:06:44,89.0,5.0,64.0,1
10000010000000686,9,2015-03-28 18:06:44,4.0,29.0,86.0,2
10000010000000687,10,2015-04-10 18:06:44,4.0,25.0,21.0,1
10000010000000688,10,2015-04-30 18:06:44,93.0,85.0,43.0,2
10000010000000689,10,2015-05-01 18:06:44,23.0,40.0,59.0,1
10000010000000690,9,2015-03-14 18:06:44,62.0,68.0,2.0,0
10000010000000691,10,2015-04-08 18:06:44,91.0,24.0,73.0,0
10000010000000692,10,2015-03-25 18:06:44,59.0,86.0,8.0,1
10000010000000693,9,2015-04-13 18:06:44,35.0,60.0,92.0,0
10000010000000694,10,2015-03-25 18:06:44,55.0,5.0,73.0,2
10000010000000695,9,2015-03-14 18:06:44,26.0,61.0,13.0,0
10000010000000696,9,2015-06-01 18:06:44,5.0,92.0,97.0,1
10000010000000697,9,2015-04-20 18:06:44,75.0,91.0,28.0,0
10000010000000698,10,2015-05-26 18:06:44,30.0,38.0,23.0,2
10000010000000699,9,2015-05-28 18:06:44,68.0,32.0,97.0,2
10000010000000700,9,2015-05-29 18:06:44,80.0,58.0,81.0,2
10000010000000701,10,2015-04-13 18:06:44,65.0,90.0,10.0,1
10000010000000702,10,2015-04-14 18:06:44,94.0,60.0,2.0,2
10000010000000703,10,2015-03-16 18:06:44,28.0,6.0,93.0,2
10000010000000704,10,2015-05-16 18:06:44,74.0,53.0,85.0,2
10000010000000705,9,2015-05-21 18:06:44,78.0,12.0,17.0,0
10000010000000706,10,2015-03-13 18:06:44,82.0,39.0,64.0,0
10000010000000707,9,2015-06-05 18:06:44,29.0,59.0,93.0,2
10000010000000708,10,2015-05-02 18:06:44,29.0,96.0,43.0,0
10000010000000709,9,2015-05-18 18:06:44,30.0,13.0,56.0,2
10000010000000710,10,2015-03-26 18:06:44,47.0,57.0,73.0,0
10000010000000711,9,2015-03-20 18:06:44,46.0,27.0,69.0,0
10000010000000712,10,2015-06-01 18:06:44,51.0,24.0,24.0,0
10000010000000713,9,2015-04-27 18:06:44,32.0,55.0,50.0,1
10000010000000714,9,2015-03-24 18:06:44,82.0,13.0,85.0,1
10000010000000715,9,2015-06-08 18:06:44,75.0,31.0,20.0,2
10000010000000716,10,2015-05-01 18:06:44,22.0,95.0,9.0,1
10000010000000717,9,2015-04-22 18:06:44,14.0,68.0,82.0,0
10000010000000718,9,2015-05-29 18:06:44,97.0,23.0,75.0,2
10000010000000719,10,2015-04-26 18:06:44,18.0,3.0,44.0,1
10000010000000720,9,2015-03-20 18:06:44,82.0,97.0,80.0,1
10000010000000721,9,2015-03-17 18:06:44,10.0,85.0,77.0,2
10000010000000722,9,2015-04-17 18:06:44,25.0,35.0,12.0,2
10000010000000723,10,2015-04-29 18:06:44,44.0,75.0,90.0,2
10000010000000724,9,2015-05-18 18:06:44,48.0,36.0,21.0,0
10000010000000725,9,2015-03-29 18:06:44,29.0,55.0,80.0,1
10000010000000726,10,2015-04-08 18:06:44,85.0,13.0,77.0,2
10000010000000727,10,2015-03-17 18:06:44,54.0,64.0,81.0,0
10000010000000728,10,2015-05-23 18:06:44,82.0,44.0,4.0,0
10000010000000729,9,2015-05-19 18:06:44,25.0,26.0,62.0,1
10000010000000730,9,2015-05-31 18:06:44,89.0,84.0,61.0,2
10000010000000731,9,2015-03-19 18:06:44,45.0,46.0,63.0,0
10000010000000732,10,2015-04-25 18:06:44,38.0,4.0,35.0,2
10000010000000733,10,2015-04-24 18:06:44,67.0,97.0,49.0,1
10000010000000734,10,2015-06-09 18:06:44,68.0,72.0,28.0,2
10000010000000735,10,2015-05-28 18:06:44,42.0,83.0,42.0,0
10000010000000736,10,2015-04-15 18:06:44,100.0,89.0,91.0,1
10000010000000737,9,2015-05-29 18:06:44,96.0,83.0,30.0,0
10000010000000738,9,2015-06-09 18:06:44,24.0,56.0,42.0,2
10000010000000739,9,2015-04-04 18:06:44,74.0,20.0,26.0,2
10000010000000740,10,2015-05-31 18:06:44,8.0,18.0,98.0,1
10000010000000741,9,2015-05-27 18:06:44,91.0,85.0,84.0,2
10000010000000742,9,2015-03-31 18:06:44,44.0,79.0,7.0,0
10000010000000743,10,2015-03-28 18:06:44,82.0,63.0,80.0,1
10000010000000744,9,2015-06-03 18:06:44,29.0,32.0,87.0,1
10000010000000745,9,2015-03-31 18:06:44,10.0,12.0,31.0,2
10000010000000746,10,2015-04-30 18:06:44,61.0,71.0,83.0,0
10000010000000747,9,2015-05-22 18:06:44,76.0,20.0,26.0,2
10000010000000748,10,2015-05-13 18:06:44,91.0,34.0,85.0,0
10000010000000749,9,2015-04-29 18:06:44,1.0,57.0,19.0,1
10000010000000750,9,2015-04-17 18:06:44,69.0,14.0,6.0,2
10000010000000751,9,2015-04-24 18:06:44,14.0,12.0,14.0,2
10000010000000752,9,2015-05-24 18:06:44,63.0,92.0,79.0,0
10000010000000753,9,2015-03-19 18:06:44,70.0,21.0,48.0,1
10000010000000754,10,2015-05-11 18:06:44,82.0,53.0,4.0,1
10000010000000755,10,2015-04-30 18:06:44,74.0,31.0,94.0,1
10000010000000756,9,2015-04-25 18:06:44,37.0,45.0,85.0,0
10000010000000757,9,2015-04-05 18:06:44,47.0,32.0,63.0,1
10000010000000758,9,2015-03-17 18:06:44,62.0,89.0,77.0,2
10000010000000759,9,2015-05-21 18:06:44,26.0,45.0,40.0,0
10000010000000760,9,2015-04-14 18:06:44,33.0,89.0,21.0,2
10000010000000761,10,2015-04-27 18:06:44,74.0,3.0,9.0,2
10000010000000762,10,2015-04-20 18:06:44,95.0,69.0,31.0,0
10000010000000763,10,2015-06-01 18:06:44,67.0,50.0,94.0,0
10000010000000764,9,2015-04-30 18:06:44,54.0,31.0,68.0,2
10000010000000765,9,2015-05-11 18:06:44,48.0,50.0,59.0,2
10000010000000766,9,2015-04-18 18:06:44,95.0,86.0,70.0,0
10000010000000767,9,2015-05-07 18:06:44,100.0,35.0,67.0,2
10000010000000768,10,2015-05-03 18:06:44,36.0,18.0,74.0,0
10000010000000769,10,2015-04-14 18:06:44,50.0,64.0,62.0,2
10000010000000770,9,2015-03-14 18:06:44,69.0,92.0,42.0,2
10000010000000771,10,2015-05-04 18:06:44,91.0,80.0,10.0,0
10000010000000772,10,2015-04-21 18:06:44,43.0,95.0,98.0,2
10000010000000773,9,2015-05-18 18:06:44,55.0,22.0,63.0,2
