totalLoanAmount,totalLoanNum,rate,financeAmount,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,-0.2997,0.2269,0.0049,-0.6190,-0.1813
-0.5769,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,0.5351,0.7761,-0.1594,-0.6825,-0.3313
-0.6294,-0.9254,-0.1771,-0.6186,-0.3025,-0.8763,-0.4213,0.3315,0.2269,-0.0185,-0.7460,-0.3313
-0.4391,0.7367,-0.1771,-0.6549,-0.3025,0.5732,-0.0261,-0.7082,-0.8732,-0.0538,-0.7460,-0.6914
1.8784,0.0719,-0.1771,1.9641,-0.3025,0.2108,-0.4213,-0.4845,0.7761,0.0049,1.1588,1.4692
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-1.2461,-0.8732,-0.2416,-0.7143,-0.6914
-0.6688,-1.2578,1.5093,-0.5094,1.4350,-1.2387,-0.4213,0.0899,-0.8732,-0.0655,-0.5555,-0.4814
-0.5375,-0.2605,1.5093,-0.6549,1.4350,-0.1516,-0.4213,-1.0046,0.7761,0.1576,-0.8222,-0.5114
0.6967,-0.2605,-0.1771,1.0184,-0.3025,-0.1516,-0.4213,-0.1315,-1.4224,0.0167,1.4763,-0.0312
1.7471,1.7340,-0.1771,0.5818,-0.3025,1.6603,1.8183,-0.3168,0.7761,-0.0890,0.2699,-0.0312
-0.1962,0.7367,-0.1771,-0.5094,-0.3025,0.9355,-0.4213,-0.3540,-0.8732,0.0167,-0.8095,-0.3313
0.6704,1.4016,-0.1771,-0.0729,-0.3025,1.2979,1.1596,-0.3728,-0.3224,-0.0185,-0.3016,-0.6314
1.6289,1.0692,-1.8634,0.8729,-0.8817,1.2979,-0.4213,-0.5576,-0.8732,-0.0185,1.7302,3.7197
0.3028,0.7367,-0.1771,-0.1457,-0.3025,0.9355,-0.4213,-0.8181,-0.8732,-0.0890,0.0794,0.1188
-0.5638,-0.9254,-0.1771,-0.4367,-0.3025,-0.8763,-0.4213,-1.1510,0.7761,-0.1360,-0.5555,-0.5564
0.5654,-0.9254,-0.1771,2.6917,-0.3025,-0.8763,-0.4213,-0.2052,0.2269,-0.0420,3.0636,2.2193
-0.3078,-0.5930,-0.1771,-0.1093,-0.3025,-0.5139,-0.4213,-0.7247,1.8762,-0.0068,-0.2381,0.4189
-0.6557,-1.2578,-0.1771,-0.4367,-0.3025,-1.2387,-0.4213,0.2777,0.2269,-0.0538,-0.6190,-0.6314
-0.2408,0.7367,-0.1771,-0.5531,-0.3025,0.9355,-0.4213,0.2777,-0.3224,-0.1125,-0.6190,0.0000
-0.3603,1.4016,-0.1771,-0.6913,-0.3025,1.2979,-0.0261,-0.2790,1.3254,-0.0655,-0.7778,-0.4814
-0.0911,-0.9254,1.5093,0.8729,1.4350,-0.8763,-0.4213,0.0546,-0.8732,0.0402,0.6508,-0.0312
1.2810,2.0664,-0.1771,0.2181,-0.3025,2.0226,0.8302,-0.9844,0.7761,0.1223,0.4604,-0.6014
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.3161,-1.4224,-0.2064,0.0794,-0.6839
-0.2224,-1.2578,1.5093,1.9641,1.4350,-1.2387,-0.4213,-0.8175,-0.8732,0.0519,2.4287,0.7190
1.0249,-0.5930,-0.1771,1.9641,-0.3025,-0.5139,-0.4213,-1.0954,0.2269,0.2163,1.6667,0.7190
-0.6360,-1.2578,-0.1771,-0.3276,-0.3025,-1.2387,-0.4213,1.3168,0.2269,0.0284,-0.4920,-0.6314
0.6310,0.7367,-0.1771,0.1453,-0.3025,0.5732,1.5548,1.0394,-0.3224,0.0049,-0.1111,-0.0312
-0.5769,-0.9254,-0.1771,-0.5822,-0.3025,-0.8763,-0.4213,0.0000,1.3254,0.1106,0.0159,-0.0312
-0.4719,-0.5930,1.5093,-0.4367,1.4350,-0.8763,0.5009,0.0557,0.7761,-0.1242,-0.6825,-0.1813
-0.1699,1.0692,-0.1771,-0.5822,-0.3025,1.2979,-0.4213,1.2813,1.8762,0.0636,-0.4285,1.4692
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,2.0052,-0.3224,0.0167,0.7143,0.7190
0.3159,0.0719,-0.1771,0.2908,-0.3025,0.2108,-0.4213,1.2265,0.2269,-0.0655,0.0159,-0.6914
0.1190,2.0664,-0.1771,-0.5094,-0.3025,2.0226,0.3691,-0.5552,1.3254,0.0049,-0.7587,-0.3313
1.0249,1.4016,-0.1771,0.1453,-0.3025,1.2979,1.5548,-0.2954,-1.4224,-0.2299,0.0794,-0.7064
-0.1568,0.4043,1.5093,-0.2184,1.4350,0.2108,0.5009,0.7620,0.2269,0.0167,-0.4285,0.1188
0.5391,0.7367,-0.1771,0.0726,-0.3025,0.9355,-0.4213,0.3363,0.2269,0.0284,-0.1111,-0.0312
-0.4325,-0.2605,-0.1771,-0.5094,-0.3025,-0.1516,-0.4213,-0.8528,-0.8732,-0.1477,-0.3651,-0.4814
-0.2973,0.4043,-0.1771,-0.5458,-0.3025,0.5732,-0.4213,-0.3698,-0.8732,-0.2064,-0.4920,-0.5564
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.8699,-1.4224,-0.1477,0.0794,0.7190
-0.3800,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,0.3374,-0.8732,-0.1360,-0.6508,-0.4814
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.5732,-0.4213,-0.7022,0.2269,0.0754,0.8413,0.4189
-0.5769,-0.5930,-0.1771,-0.7277,-0.3025,-0.5139,-0.4213,-0.9436,0.7761,0.0989,-0.6190,-0.6614
0.2371,-0.5930,-0.1771,0.8729,-0.3025,-0.5139,-0.4213,0.0022,0.0000,0.0049,0.0000,0.0000
-0.6032,-1.2578,-0.1771,-0.1457,-0.3025,-1.2387,-0.4213,-0.3496,0.0000,0.0167,0.0000,0.0000
-0.0123,1.0692,-0.1771,-0.4367,-0.3025,0.9355,0.5009,0.3187,0.0000,-0.0420,0.0000,0.0000
-0.4522,0.0719,-0.1771,-0.6186,-0.3025,0.2108,-0.4213,-0.4429,-1.4224,-0.1712,-0.6190,-0.4814
-0.3931,0.4043,-0.1771,-0.7277,-0.3025,0.5732,-0.4213,-0.2935,1.8762,0.1576,-0.4285,-0.4814
0.1058,0.0719,-0.1771,-0.0002,-0.3025,0.2108,-0.4213,-0.2931,0.7761,-0.1125,-0.1111,0.0000
-0.6557,-1.2578,1.5093,-0.4367,1.4350,-1.2387,-0.4213,0.3380,1.3254,-0.0303,-0.5555,-0.5564
0.3028,-0.9254,-0.1771,4.0000,-0.3025,-0.8763,-0.4213,1.5808,0.2269,0.0636,3.3811,1.4692
0.3028,-0.2605,1.5093,0.8729,1.4350,-0.1516,-0.4213,0.3754,0.7761,-0.0890,0.3334,-0.3313
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.7204,0.7761,0.0167,-0.6825,-0.6314
-0.6294,-0.2605,-0.1771,-0.8004,-0.3025,-0.1516,-0.4213,1.2473,0.7761,-0.0068,-0.8095,-0.6614
0.6967,-0.9254,1.5093,3.0554,1.4350,-0.8763,-0.4213,0.5612,0.0000,0.0402,0.0000,0.0000
-0.4850,-0.9254,1.5093,-0.2184,1.4350,-0.8763,-0.4213,4.0000,-0.8732,0.0167,-0.0476,-0.3313
-0.6951,-1.2578,3.1957,-0.6549,4.0000,-1.2387,-0.4213,1.0618,-1.4224,-0.1125,-0.6825,-0.6314
-0.4850,-1.2578,-1.8634,0.5091,-0.7369,-1.2387,-0.4213,0.4130,0.2269,-0.0068,0.9683,0.7190
-0.4981,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,0.4302,-0.3224,-0.1829,-0.1111,-0.4814
3.1914,0.0719,-0.1771,3.4192,-0.3025,0.2108,-0.4213,-0.9235,-0.8732,-0.0772,4.0000,1.0190
-0.1962,0.4043,-0.1771,-0.4367,-0.3025,0.5732,-0.4213,-0.4606,0.7761,0.1106,-0.4920,-0.1813
0.5260,2.3989,-0.1771,-0.5094,-0.3025,2.3850,0.7644,-0.1448,-0.3224,-0.1477,-0.3016,-0.6314
0.4341,0.0719,-0.1771,0.3636,-0.3025,0.2108,-0.4213,-0.1815,1.3254,-0.0303,0.0159,0.7190
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,-0.5516,0.2269,-0.1007,-0.6825,-0.6314
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.5991,-0.8732,-0.2181,2.7461,0.7190
-0.4325,1.7340,-0.1771,-0.7277,-0.3025,1.6603,-0.2105,-0.4772,-0.3224,-0.1947,-0.7460,-0.6614
-0.6111,-0.2605,-0.1771,-0.7422,-0.3025,-0.1516,-0.4213,-0.2918,-0.8732,-0.0185,-0.6825,-0.6014
0.6967,-0.5930,-0.1771,1.6004,-0.3025,-0.5139,-0.4213,0.9882,-0.8732,-0.0303,1.2223,1.4692
0.6179,2.7313,-0.1771,-0.3639,-0.3025,2.7474,0.6326,-0.2374,0.2269,0.0049,-0.5555,0.0000
-0.2749,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,0.0973,1.3254,0.0754,-0.4285,-0.4814
0.0402,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,-0.5138,-0.8732,0.1106,-0.6190,-0.3313
-0.0911,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.2276,1.3254,0.0871,0.2064,-0.4363
-0.3800,-0.2605,-0.1771,-0.4367,-0.3025,-0.1516,-0.4213,0.0000,-0.3224,0.0049,-0.5873,-0.3313
1.1431,0.4043,-0.1771,0.8001,-0.3025,0.5732,-0.4213,-0.3473,-0.8732,-0.0420,1.4763,-0.4063
-0.6426,-1.2578,-0.1771,-0.3639,-0.3025,-1.2387,-0.4213,-0.9967,-1.4224,-0.1477,-0.5555,-0.3313
-0.5704,-0.5930,-0.1771,-0.6186,-0.3025,-0.5139,-0.4213,1.9540,0.7761,-0.0538,-0.7778,-0.3313
1.3663,0.7367,-0.1771,0.7274,-0.3025,0.9355,-0.4213,0.1722,0.7761,-0.0420,0.1429,-0.0312
0.1452,0.4043,1.5093,-0.0729,1.4350,0.2108,1.0278,0.5998,-1.4224,0.1576,0.0794,-0.4814
-0.1305,0.4043,1.5093,-0.2184,1.4350,0.2108,0.4350,-0.4765,1.3254,-0.0303,-0.3968,-0.4814
-0.4325,-0.2605,-0.1771,-0.5094,-0.3025,-0.5139,0.3691,1.2491,1.8762,0.0754,-0.6635,0.5689
-0.0255,2.0664,-0.1771,-0.5822,-0.3025,2.0226,0.2374,0.6180,0.7761,-0.0303,-0.7460,-0.4814
-0.3498,1.4016,-0.1771,-0.6913,-0.3025,1.2979,0.0003,-0.7929,-1.4224,-0.1242,-0.6825,-0.4964
-0.4981,0.4043,-0.1771,-0.7277,-0.3025,0.5732,-0.4213,-0.3661,0.0000,0.1576,-0.8095,-0.4814
2.3379,-0.2605,-0.1771,3.4192,-0.3025,-0.1516,-0.4213,0.1357,-0.3224,-0.4764,2.7461,0.7190
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.0637,-1.4224,-0.0772,-0.3651,-0.4814
0.3947,0.0719,-0.1771,0.4363,-0.3025,0.2108,-0.4213,-0.6991,-1.4224,0.0636,0.4604,0.2688
0.1977,1.4016,-0.1771,-0.3639,-0.3025,1.2979,0.6326,-0.2534,0.7761,0.0989,-0.4285,0.7190
3.1914,-0.2605,-0.1771,4.0000,-0.3025,-0.1516,-0.4213,1.1941,-1.4224,-0.0185,3.6985,1.4692
-0.3078,2.0664,-0.1771,-0.6913,-0.3025,2.0226,-0.0919,0.5075,0.2269,0.1223,-0.7460,-0.5114
0.0402,0.0719,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,-0.5125,0.2269,-0.1594,-0.1746,-0.0312
-0.4588,-0.9254,-0.1771,-0.2184,-0.3025,-0.8763,-0.4213,1.7326,0.7761,-0.1125,0.8413,-0.4814
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,0.2108,-0.4213,-0.4753,-0.3224,-0.2064,-0.4603,-0.4814
-0.4850,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.6808,-0.8732,0.1576,-0.7143,-0.4814
-0.3406,1.7340,-0.1771,-0.6913,-0.3025,1.6603,-0.0590,-0.7174,-0.8732,-0.1360,-0.7460,-0.6164
-0.4128,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0919,-0.4021,-0.8732,-0.1125,-0.6825,-0.6314
0.2371,-0.5930,-0.1771,0.8729,-0.3025,-0.5139,-0.4213,-1.0143,-1.4224,-0.1594,0.9683,-0.0312
-0.5769,-1.2578,1.5093,-0.0002,1.4350,-1.2387,-0.4213,-1.0704,-1.4224,-0.1242,0.3334,-0.4814
-0.3997,0.0719,-0.1771,-0.5094,-0.3025,0.2108,-0.4213,-0.0673,-1.4224,0.0049,-0.3651,-0.4814
0.3028,-0.9254,-0.1771,1.9641,-0.3025,-0.8763,-0.4213,1.5465,-0.8732,0.0636,1.2223,4.0000
0.0730,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,-0.1040,0.2269,-0.0303,-0.3651,-0.3313
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.3454,1.3254,-0.1007,-0.2381,-0.1813
-0.1962,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1715,-0.1418,1.8762,-0.0303,-0.6190,-0.5564
-0.6951,-1.2578,3.1957,-0.6549,4.0000,-1.2387,-0.4213,-1.1430,1.8762,-0.1242,-0.8413,-0.4063
0.9068,0.4043,-0.1771,0.3636,-0.3025,0.5732,-0.4213,-0.9393,-1.4224,-0.1829,0.3969,-0.0312
0.0008,1.4016,-0.1771,-0.4367,-0.3025,1.2979,0.3033,-0.6978,-1.4224,-0.1360,-0.4920,-0.6314
-0.5638,-0.9254,-0.1771,-0.4367,-0.3025,-0.8763,-0.4213,3.5150,-1.4224,-0.4764,-0.7143,-0.3313
-0.3078,1.7340,-0.1771,-0.6913,-0.3025,1.6603,-0.0261,-1.0137,0.0000,-0.1360,0.0000,0.0000
-0.4128,0.4043,1.5093,-0.5822,1.4350,0.2108,0.1057,0.4711,1.8762,0.2398,-0.7460,-0.3913
-0.4850,-1.2578,-1.8634,0.5091,-0.8817,-1.2387,-0.4213,3.4595,-0.8732,0.0402,0.2064,0.5689
-0.2355,-0.5930,-0.1771,-0.0002,-0.3025,-0.5139,-0.4213,0.0813,-0.3224,-0.1125,-0.0476,-0.1813
-0.2224,0.0719,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.3077,-0.3224,-0.2064,0.2064,-0.6314
-0.4719,-0.5930,-0.1771,-0.4367,-0.3025,-0.5139,-0.4213,0.6563,0.7761,-0.0185,-0.5555,-0.0312
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,1.7337,1.3254,0.1458,-0.5555,-0.4814
-0.4719,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.1578,0.5087,0.2269,-0.1477,-0.7460,-0.6764
-0.5323,0.4043,-0.1771,-0.7422,-0.3025,0.5732,-0.4213,-0.6047,-0.8732,-0.1477,-0.6825,-0.6764
-0.3931,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,0.0441,-0.3224,-0.1125,-0.6825,-0.3313
-0.2224,1.4016,-0.1771,-0.5822,-0.3025,1.2979,0.1057,0.3423,0.7761,-0.1360,-0.4285,-0.4814
0.6836,1.7340,-0.1771,0.3636,-0.3025,0.9355,0.7644,-0.3076,0.2269,0.0049,0.2064,0.5689
-0.5375,-0.9254,3.1957,-0.2912,4.0000,-1.2387,0.5432,-1.1424,0.7761,-0.0068,-0.4920,-0.2563
0.3422,2.0664,-0.1771,-0.3639,-0.3025,2.0226,0.3691,-0.4741,-0.3224,-0.0303,-0.2381,-0.4814
-0.3537,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,1.6966,0.0000,0.0871,-0.5555,-0.6314
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.1516,-0.4213,-0.6973,-0.3224,0.0402,-0.7460,-0.7064
-0.5178,0.0719,-0.1771,-0.6913,-0.3025,0.2108,-0.4213,0.1192,0.7761,-0.0185,-0.8095,-0.6614
-0.5704,-0.2605,-0.1771,-0.6913,-0.3025,-0.1516,-0.4213,-0.3820,-0.8732,-0.0772,-0.8349,-0.6614
-0.6163,-0.9254,-0.1771,-0.5822,-0.3025,-0.8763,-0.4213,-1.0320,-0.8732,-0.1829,-0.5047,-0.6614
0.1715,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,0.9540,0.7761,-0.1242,1.9207,-0.3313
0.2634,0.7367,-0.1771,-0.1457,-0.3025,0.5732,1.0278,1.6831,2.4254,-0.0538,-0.1111,-0.4063
-0.6294,-1.2578,-0.1771,-0.2912,-0.3025,-1.2387,-0.4213,0.7362,0.7761,0.0284,-0.4920,-0.4814
4.0000,1.0692,-0.1771,4.0000,-0.3025,1.2979,-0.4213,-0.1546,-0.3224,-0.1477,3.3811,0.7190
0.0402,0.4043,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,2.3326,1.3254,0.0049,-0.3651,-0.4814
0.1715,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,0.1985,0.7761,0.0989,-0.4285,-0.4814
-0.6426,-0.9254,-0.1771,-0.6549,-0.3025,-0.8763,-0.4213,-1.0082,-0.3224,-0.1242,-0.7460,-0.3313
-0.5244,-1.2578,1.5093,0.2908,1.4350,-1.2387,-0.4213,0.6996,-0.8732,0.0167,0.7143,4.0000
0.2503,1.7340,-0.1771,-0.2184,-0.3025,1.6603,0.3691,0.1057,0.2269,0.0754,-0.3651,-0.1813
-0.4916,1.7340,-0.1771,-0.8004,-0.3025,1.2979,-0.1578,-0.2102,-0.8732,0.0402,-0.7143,-0.5564
0.3750,1.4016,-0.1771,-0.2184,-0.3025,1.6603,-0.4213,-1.1009,0.2269,-0.0890,-0.3651,-0.6314
-0.4325,0.7367,-0.1771,-0.6549,-0.3025,0.5732,-0.4213,-1.0076,0.7761,-0.0538,-0.8095,-0.5564
-0.2487,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,-0.0791,0.7761,0.0049,-0.8095,-0.3313
-0.4850,1.0692,-0.1771,-0.7277,-0.3025,1.2979,-0.4213,3.0953,0.0000,-0.0185,-0.6508,-0.6539
-0.0123,0.0719,-0.1771,-0.2184,-0.3025,0.2108,-0.4213,-0.9510,0.0000,0.1341,-0.3651,-0.0312
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-0.9326,-1.4224,-0.1007,-0.3016,-0.6314
-0.3537,0.4043,-0.1771,-0.5822,-0.3025,0.5732,-0.4213,-0.8217,0.7761,-0.1477,-0.6508,-0.7064
-0.3049,0.7367,-0.1771,-0.5822,-0.3025,0.9355,-0.4213,-0.2284,-0.8732,-0.0420,-0.3968,-0.4814
-0.4719,0.0719,-0.1771,-0.5822,-0.3025,0.2108,-0.4213,-1.1003,-0.3224,-0.0185,-0.4285,-0.3313
0.0927,0.4043,-0.1771,-0.2184,-0.3025,0.5732,-0.4213,4.0000,-0.3224,0.1106,-0.2381,-0.1813
-0.7017,-1.2578,3.1957,-0.6913,4.0000,-1.2387,-0.4213,0.0000,1.3254,0.0049,-0.8730,1.4692
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.4126,0.7761,-0.0890,-0.1746,0.7190
-0.4850,-0.2605,-0.1771,-0.5822,-0.3025,-0.1516,-0.4213,-0.9132,2.4254,-0.1712,-0.8095,-0.6314
4.0000,1.7340,-0.1771,2.3279,-0.3025,1.6603,4.0000,1.0722,-0.3224,0.0636,2.7461,1.4692
-0.5507,0.7367,-0.1771,-0.8004,-0.3025,0.9355,-0.4213,-0.9131,-0.8732,-0.0303,-0.8413,-0.6764
-0.6505,-0.2605,-0.1771,-0.8295,-0.3025,-0.1516,-0.4213,0.1442,4.0000,0.0049,-0.8730,0.7190
0.0467,2.0664,-0.1771,-0.5458,-0.3025,2.0226,0.3033,1.1278,0.7761,-0.1007,-0.6825,-0.6314
0.5654,1.7340,-0.1771,-0.2184,-0.3025,2.0226,-0.4213,0.0138,0.2269,-0.0303,-0.5555,-0.4814
-0.4391,0.7367,-0.1771,-0.6549,-0.3025,0.5732,-0.0261,-0.6894,-0.8732,-0.0538,-0.7460,-0.6914
-0.1699,0.4043,-0.1771,-0.3639,-0.3025,0.5732,-0.4213,-0.0955,0.2269,-0.1829,-0.4285,-0.6614
0.3028,-0.9254,-0.1771,1.9641,-0.3025,-0.8763,-0.4213,0.0149,0.7761,0.0167,1.5397,2.2193
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,-0.2808,0.2269,0.0049,-0.6190,-0.1813
0.2371,0.0719,-0.1771,0.1453,-0.3025,0.2108,-0.4213,1.0552,-0.3224,0.0049,-0.1111,-0.0312
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-1.2277,-0.8732,-0.2416,-0.7143,-0.6914
-0.5638,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,0.5540,0.7761,-0.1594,-0.6825,-0.3313
-0.1699,0.7367,-0.1771,-0.4367,-0.3025,0.9355,-0.4213,0.2947,0.2269,-0.0538,-0.6190,-0.6314
-0.1568,-0.5930,-0.1771,0.1453,-0.3025,-0.5139,-0.4213,-0.2803,-1.4224,-0.2181,0.0794,-0.7064
1.8784,0.0719,-0.1771,1.9641,-0.3025,0.2108,-0.4213,-0.4656,0.7761,0.0049,1.1588,1.4692
-0.6294,-0.9254,-0.1771,-0.6186,-0.3025,-0.8763,-0.4213,4.0000,-0.3224,0.1341,-0.7778,-0.6014
-0.5073,-0.2605,-0.1771,-0.7059,-0.3025,-0.1516,-0.4213,-0.5217,-0.3224,-0.1477,-0.6190,-0.6614
-0.6294,-0.9254,-0.1771,-0.6186,-0.3025,-0.8763,-0.4213,0.3510,0.2269,-0.0185,-0.7460,-0.3313
-0.1896,0.0719,-0.1771,-0.3276,-0.3025,0.2108,-0.4213,1.3333,0.2269,0.0402,-0.4920,-0.6314
-0.1962,0.7367,-0.1771,-0.5094,-0.3025,0.9355,-0.4213,-0.3358,-0.8732,0.0167,-0.8095,-0.3313
1.7471,1.7340,-0.1771,0.4363,-0.3025,1.6603,1.8183,-0.2986,0.7761,-0.0890,0.2699,-0.0312
0.6967,-0.2605,-0.1771,1.0184,-0.3025,-0.1516,-0.4213,-0.1131,-1.4224,0.0167,1.4763,-0.0312
-0.5769,-1.2578,1.5093,-0.0002,1.4350,-1.2387,-0.4213,-0.5772,-1.4224,-0.1007,-0.2381,-0.0312
-0.6688,-1.2578,1.5093,-0.5094,1.4350,-1.2387,-0.4213,-0.9296,-0.8732,-0.1712,-0.6190,-0.0312
-0.6163,-1.2578,1.5093,-0.2184,1.4350,-1.2387,-0.4213,-0.7625,1.3254,-0.1125,-0.2381,-0.6314
-0.4325,-1.2578,1.5093,0.8001,1.4350,-1.2387,-0.4213,-0.6326,-0.3224,-0.1007,0.4604,1.1691
0.6704,1.4016,-0.1771,-0.0729,-0.3025,1.2979,1.1596,-0.3545,-0.3224,-0.0185,-0.3651,-0.6314
0.5654,-0.9254,-0.1771,2.6917,-0.3025,-0.8763,-0.4213,-0.1870,0.2269,-0.0420,1.6667,2.2193
0.1715,-0.9254,1.5093,1.6004,1.4350,-0.8763,-0.4213,-0.9473,-0.3224,-0.0655,0.8413,3.7197
1.6289,1.0692,-1.8634,0.6546,-0.8817,1.2979,-0.4213,-0.5387,-0.8732,-0.0185,1.7302,-0.0312
-0.4325,-0.9254,1.5093,-0.0729,1.4350,-0.8763,-0.4213,4.0000,0.2269,0.0989,-0.0476,-0.1813
1.2810,2.0664,-0.1771,0.0726,-0.3025,2.0226,0.8302,-0.9657,0.7761,0.1341,0.4604,-0.6014
0.3028,0.7367,-0.1771,-0.1457,-0.3025,0.9355,-0.4213,-0.7992,-0.8732,-0.0890,0.0794,0.1188
0.3028,1.0692,-0.1771,-0.1457,-0.3025,0.9355,0.7644,-0.5942,-1.4224,-0.1712,-0.2381,-0.5114
-0.3078,-0.5930,-0.1771,-0.1457,-0.3025,-0.5139,-0.4213,-0.7058,1.8762,-0.0068,-0.2381,0.4189
-0.2408,0.7367,-0.1771,-0.5531,-0.3025,0.9355,-0.4213,0.2966,-0.3224,-0.1125,-0.6190,0.0000
-0.4850,-1.2578,1.5093,0.5091,1.4350,-1.2387,-0.4213,-0.0374,-0.3224,0.0754,0.6508,-0.0312
-0.3603,1.4016,-0.1771,-0.6913,-0.3025,1.2979,-0.0261,-0.2600,1.3254,-0.0655,-0.7778,-0.4814
-0.2224,-0.2605,-0.1771,-0.2184,-0.3025,-0.1516,-0.4213,-0.2972,-1.4224,-0.2064,0.0794,-0.6839
1.1956,2.3989,-0.1771,-0.0002,-0.3025,2.3850,1.0278,-0.1485,1.3254,0.0167,-0.3651,1.1691
0.7492,1.0692,-0.1771,-0.0002,-0.3025,1.2979,-0.4213,-0.0741,0.7761,-0.1007,0.2064,-0.1813
-0.1699,1.0692,-0.1771,-0.5822,-0.3025,1.2979,-0.4213,1.2997,1.8762,0.0636,-0.4285,1.4692
-0.7082,-1.2578,3.1957,-0.7277,4.0000,-1.2387,-0.4213,0.0924,-0.3224,-0.1360,-0.7460,-0.6464
-0.4325,-0.9254,-0.1771,-0.0729,-0.3025,-0.8763,-0.4213,-0.0741,-1.4224,-0.1360,-0.0476,-0.1813
-0.3275,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,2.5802,0.7761,-0.0185,-0.7778,-0.5714
0.8280,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,-0.2584,1.3254,0.0167,-0.0476,0.4189
-0.6163,-0.9254,-0.1771,-0.5822,-0.3025,-0.8763,-0.4213,-0.2035,-0.8732,-0.1477,-0.6508,-0.6614
0.3159,0.0719,-0.1771,0.1453,-0.3025,0.2108,-0.4213,1.2454,0.2269,-0.0655,0.0159,-0.6914
0.5391,0.7367,-0.1771,0.0726,-0.3025,0.9355,-0.4213,0.3546,0.2269,0.0284,-0.1111,-0.0312
0.1190,2.0664,-0.1771,-0.5094,-0.3025,2.0226,0.3691,-0.5363,1.3254,0.0049,-0.7587,-0.3313
0.5129,1.0692,-0.1771,-0.0729,-0.3025,0.9355,1.1596,-0.3137,-0.3224,-0.0890,0.2064,-0.3313
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,0.5394,1.8762,0.0754,-0.6825,-0.3313
-0.2539,1.0692,-0.1771,-0.5240,-0.3025,0.9355,0.0793,-0.8716,-0.8732,-0.1947,-0.4285,-0.4063
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,2.0246,-0.3224,0.0167,0.7143,0.7190
0.5391,0.0719,1.5093,0.6546,1.4350,-0.1516,1.9500,-0.3881,0.7761,-0.0772,0.3334,-0.0312
-0.4325,0.0719,-0.1771,-0.5822,-0.3025,0.2108,-0.4213,-0.3692,-0.3224,-0.0890,-0.6190,-0.4814
-0.2973,0.4043,-0.1771,-0.5458,-0.3025,0.5732,-0.4213,-0.3509,-0.8732,-0.2064,-0.4920,-0.5564
0.7098,2.0664,-0.1771,-0.1457,-0.3025,2.0226,0.7644,-0.3320,-0.3224,0.0167,-0.3651,-0.6314
