livePlace,totalLoanAmount,creditScore,carRegisterCertHosting,totalLoanNum,rate,financeAmount,houseNum,carTicketHosting,occupation,isDriversLicense,brandModel,due,isGps,totalReturnNum,loanPurpose,toBeReturnAmoun,marryCodition,carSpareKeyHosting,carNum,returnWay,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,gender,age,carEstimatePrice,personalIncome
广东省 广州,1000000.00,155,1,10,20.00,100000.00,1,1,广州**保险代理有限公司,1,马自达,30,1,10,0,0.00,3,1,1,0,164391285000,0,1291132800000,0,1,37,80000.0,20000.0
广东省 佛山,280000.00,160,1,4,20.00,70000.00,1,1,佛山市南海**金属制品有限公司,0,马自达牌,30,1,4,0,0.00,0,1,1,0,56651410000,0,1322668800000,0,0,30,80000.0,80000.0
广东省 佛山,450000.00,160,1,1,20.00,450000.00,1,1,佛山市南海区**铝业有限公司,0,梅赛德斯-奔驰牌,30,1,1,0,0.00,1,1,1,0,117303536000,0,1322668800000,0,0,39,550000.0,35000.0
广东省 佛山,200000.00,160,1,1,20.00,200000.00,1,1,佛山市某金属贸易有限公司,0,艾力绅,30,1,1,0,0.00,1,1,1,0,17255222000,0,1385827200000,0,0,45,240000.0,70000.0
广东省 广州,250000.00,160,1,2,24.00,250000.00,1,1,广州一生物科技有限公司,0,宝马,180,1,1,0,0.00,1,1,1,0,338382063000,0,1228060800000,0,0,32,300000.0,40000.0
广东省 广州,120000.00,160,1,1,24.00,120000.00,1,1,广州**木材厂,0,雷克萨斯,270,1,1,0,0.00,1,1,1,0,122727747000,0,1291132800000,0,0,28,200000.0,15000.0
广东省 广州,150000.00,160,1,3,20.00,50000.00,1,1,广州**甜品公司,1,骊威,30,1,3,0,0.00,0,1,1,0,432990184000,0,1354291200000,0,0,21,70000.0,20000.0
广东省 广州,100000.00,160,1,1,20.00,100000.00,1,1,广州**生物科技公司,0,东风日产,30,1,1,0,0.00,1,1,1,0,251550222000,0,1291132800000,0,1,45,118000.0,50000.0
广东省 广州,180000.00,155,1,4,20.00,45000.00,1,1,广州市-皮具厂,1,福克斯牌,30,1,4,0,0.00,0,1,1,0,212335094000,0,1291132800000,0,1,38,50000.0,30000.0
广东省 广州,80000.00,160,1,1,24.00,80000.00,1,1,广州市-**刺绣公司,0,日产轩逸牌,270,1,1,0,0.00,1,1,1,0,275407126000,0,1291132800000,0,0,32,75000.0,50000.0
广东省 广州,750000.00,160,1,3,20.00,250000.00,1,1,广州市**纸品包装有限公司,1,宝马,30,1,3,0,0.00,0,1,1,0,146498370000,0,1322668800000,0,0,21,370000.0,70000.0
广东省 广州,425000.00,158,1,5,20.00,85000.00,1,1,广州市**玻纤有限公司,1,奥德赛,30,1,5,1,0.00,0,1,1,0,351689325000,0,1291132800000,0,0,43,90000.0,10000.0
广东省 佛山,40000.00,160,1,1,22.00,40000.00,1,1,佛山市**机械传动配件厂,0,丰田牌,180,1,1,0,0.00,1,1,1,0,115126151000,0,1291132800000,0,0,0,50000.0,10000.0
广东省 广州,50000.00,160,1,1,22.00,50000.00,1,1,广州一生物科技有限公司,0,广传祺,90,1,1,0,0.00,1,1,1,0,380806171000,0,1291132800000,0,0,50,65000.0,30000.0
广东省 广州,50000.00,160,1,1,24.00,50000.00,1,1,广州一网络设备公司,0,-9,180,1,1,0,0.00,1,1,1,0,59964926000,0,1354291200000,0,0,31,210000.0,20000.0
广东省 广州,70000.00,160,1,1,24.00,70000.00,1,1,花都**过胶贴合厂,0,丰田卡罗拉,180,1,1,0,0.00,1,1,1,0,525401754000,0,1259596800000,0,0,41,70000.0,30000.0
广东省 佛山,210000.00,160,1,3,20.00,160000.00,1,1,佛山市南海大沥**电器有限公司,1,梅赛德斯-奔驰牌,30,1,2,0,0.00,1,1,1,0,62556976000,0,1259596800000,0,0,47,200000.0,130000.0
广东省 广州,150000.00,160,1,1,20.00,150000.00,1,1,广州**皮具公司,0,雷克萨斯,30,1,1,0,0.00,1,1,1,0,80960221000,0,1322668800000,0,1,33,270000.0,50000.0
广东省 佛山,380000.00,150,1,2,20.00,230000.00,1,1, 佛山市南海**五金厂,1,雷克萨斯牌,30,1,2,0,0.00,1,1,1,0,154871835000,0,1322668800000,0,0,39,280000.0,20000.0
广东省 广州,90000.00,160,1,1,24.00,90000.00,1,1,广州**塑胶制品有限公司,0,本田,270,1,1,0,0.00,1,1,1,0,49550254000,0,1228060800000,0,0,39,100000.0,13000.0
广东省 佛山,700000.00,160,1,7,20.00,110000.00,1,1,佛山市**咖啡店,1,丰田牌,30,1,7,0,0.00,0,1,1,0,120657479000,0,1385827200000,0,1,23,180000.0,3500.0
广东省 佛山,120000.00,160,1,1,20.00,120000.00,1,1,佛山市**器材有限公司,0,雅阁牌,30,0,1,0,0.00,1,1,1,0,83809141000,0,1385827200000,0,0,52,150000.0,7000.0
广东省 广州,360000.00,155,1,8,20.00,45000.00,1,1,广州**装饰设计公司,1,雪佛兰牌,30,1,7,0,45750.00,1,1,1,0,441629325000,0,1259596800000,0,0,36,45000.0,30000.0
广东省 广州,120000.00,170,1,1,24.00,120000.00,1,1,广州**通信工程有限公司,0,雷克萨斯,270,1,1,0,0.00,1,1,1,0,223469393000,0,1354291200000,0,1,33,330000.0,40000.0
广东省 广州,210000.00,170,1,1,20.00,210000.00,1,1,广州**服装公司,0,宝马,30,1,1,0,0.00,1,1,1,0,52592292000,0,1322668800000,0,0,33,250000.0,100000.0
广东省 广州,350000.00,150,1,7,20.00,50000.00,1,1,广州**电子科技有限公司,1,科鲁兹,30,1,6,0,50833.33,0,1,1,0,97433926000,0,1291132800000,0,0,27,65000.0,30000.0
广东省 广州,400000.00,170,1,1,20.00,400000.00,1,1,广州**皮具有限公司,0,宝马,30,1,1,0,0.00,1,1,1,0,36694757000,0,1354291200000,0,0,38,700000.0,300000.0
广东省 佛山,160000.00,155,1,4,20.00,50000.00,1,1,佛山市禅城**企业咨询服务部,1,大众牌,30,1,4,0,0.00,1,1,1,0,108062272000,0,1354291200000,0,0,31,60000.0,10000.0
广东省 佛山,120000.00,160,1,1,20.00,120000.00,1,1,佛山市三水西南街***百货精品,0,奥迪牌,30,0,1,0,0.00,1,1,1,0,502651095000,0,1354291200000,0,1,40,230000.0,20000.0
广东省 广州,60000.00,160,1,1,20.00,60000.00,1,1,广州**电脑绣花厂,0,天籁,30,1,1,0,0.00,1,1,1,0,55707951000,0,1385827200000,0,0,26,170000.0,100000.0
广东省 佛山,220000.00,160,0,1,20.00,220000.00,1,1, 佛山市南海区腾业**有限公司,0,揽胜极光（评估价格为42万元）质押给恒信公司，两条,30,0,1,0,0.00,1,1,1,0,131826443000,0,1354291200000,0,1,40,420000.0,100000.0
广东省 广州,130000.00,160,1,1,24.00,130000.00,1,1,广州**服装批发公司,0,欧兰德,180,1,1,0,0.00,1,1,1,0,205709738000,0,1259596800000,0,0,44,150000.0,100000.0
广东省 广州,1040000.00,152,1,13,20.00,80000.00,-9,1,广州**建筑公司,1,北京现代牌,30,1,12,0,81333.33,1,1,1,0,131993421000,0,1291132800000,0,0,40,75000.0,40000.0
广东省 佛山,160000.00,155,1,2,20.00,80000.00,1,1, 佛山市**摄影有限公司,1,-9,30,0,2,0,0.00,1,1,1,0,140027750000,0,-9,0,0,30,140000.0,100000.0
广东省 佛山,190000.00,160,0,3,20.00,100000.00,1,0,广东**旅行社高明部,1,-9,30,0,3,0,0.00,1,0,1,0,90174972000,0,-9,0,0,27,-9,20000.0
广东省 广州,65000.00,151,1,1,20.00,65000.00,1,1,广州**电子有限公司,0,丰田凯美瑞,30,1,1,0,0.00,0,1,1,0,58640678000,0,1196438400000,0,0,27,65000.0,15000.0
广东省 广州,30000.00,155,1,2,20.00,30000.00,1,1,广州市花都中华箱包厂,0,长安牌,30,0,1,0,0.00,1,1,1,0,166383138000,0,1385827200000,0,0,28,70000.0,10000.0
广东省 佛山,140000.00,155,1,3,20.00,70000.00,1,1, 佛山市***服装公司,1,北京现代牌,30,1,2,0,0.00,1,1,1,0,50783544000,0,1385827200000,0,0,39,90000.0,10000.0
广东省 佛山,300000.00,160,1,6,20.00,50000.00,1,1,广东**陶瓷公司,1,思域牌,30,1,6,0,0.00,0,1,1,0,48360416000,0,1259596800000,0,0,27,65000.0,5000.0
广东省 广州,20000.00,150,1,1,20.00,20000.00,1,1,广州**服装厂,0,风神,30,1,1,0,0.00,1,1,1,0,48361287000,0,1291132800000,0,0,31,40000.0,20000.0
广东省 佛山,150000.00,160,1,7,20.00,30000.00,1,1, 佛山**票务中心,1,中华牌,30,1,7,0,0.00,0,1,1,0,35380636000,0,1354291200000,0,0,37,35000.0,7000.0
广东省 广州,450000.00,165,1,3,20.00,150000.00,1,1,广州**消防设备公司,1,奥迪A4,30,1,3,0,0.00,1,1,1,0,201113779000,0,1291132800000,0,1,33,190000.0,80000.0
广东省 广州,650000.00,160,1,5,20.00,130000.00,1,1,广州旧汽车配件公司,1,丰田牌,30,1,5,0,0.00,0,1,1,0,177436700000,0,1322668800000,0,0,31,160000.0,40000.0
广东省 佛山,40000.00,150,1,1,24.00,40000.00,1,1,佛山南海**木材公司,0,北京现代牌,180,1,1,0,0.00,0,1,1,0,35637670000,0,1196438400000,0,1,29,40000.0,25000.0
广东省 广州,830000.00,160,1,11,20.00,80000.00,1,1,广州**玻璃工艺厂,1,日产天籁,30,1,10,0,61000.00,1,1,1,0,98807410000,0,1322668800000,0,0,37,130000.0,20000.0
广东省 广州,280000.00,150,1,7,20.00,40000.00,1,1,广州**工艺饰品公司,1,福克斯牌,30,1,7,0,0.00,0,1,1,0,22504642000,0,1322668800000,0,0,30,50000.0,30000.0
广东省 广州,500000.00,160,1,2,22.00,250000.00,1,1,广州**局,1,奥迪,120,1,2,0,0.00,1,1,1,0,175020730000,0,1354291200000,0,0,44,310000.0,15000.0
广东省 广州,1480000.00,150,1,12,20.00,130000.00,1,1,广州**服装公司,1,克莱斯勒,30,1,11,0,111833.33,1,1,1,0,143549929000,0,1228060800000,0,0,42,110000.0,130000.0
广东省 广州,980000.00,155,0,7,20.00,140000.00,1,0,广州**汽车用品公司,1,-9,30,0,7,0,0.00,0,0,1,0,214664511000,0,-9,0,0,43,-9,-9
广东省 广州,750000.00,155,1,5,20.00,150000.00,1,1,广州**电子有限公司,1,本田,30,1,5,0,0.00,0,1,1,0,314622023000,0,1322668800000,0,0,40,150000.0,110000.0
广东省 广州,660000.00,160,1,11,20.00,60000.00,-9,1, 广州**汽车用品有限公司,1,宝来,30,1,10,0,61000.00,1,1,1,0,88560252000,0,1228060800000,0,1,40,48000.0,55000.0
广东省 佛山,50000.00,160,1,1,20.00,50000.00,1,1,佛山**体育用品经营部,0,雪佛兰牌,30,0,1,0,0.00,1,1,1,0,62254818000,0,1354291200000,0,0,34,100000.0,30000.0
广东省 广州,55000.00,150,1,1,20.00,55000.00,1,1,广州市**农业发展公司,1,丰田,30,1,1,0,0.00,0,1,1,0,4461047000,0,1385827200000,0,0,34,180000.0,100000.0
广东省 佛山,535000.00,150,1,3,20.00,180000.00,1,1, 广东**贸易有限公司,0,-9,30,0,3,0,0.00,1,1,1,0,-9,0,1196438400000,0,0,45,200000.0,40000.0
广东省 佛山,40000.00,156,1,1,20.00,40000.00,1,1,佛山顺德**电器有限公司,1,波罗牌,30,1,1,0,0.00,1,1,1,0,33390532000,0,1228060800000,0,0,41,35000.0,20000.0
广东省 广州,120000.00,150,1,2,20.00,60000.00,1,1,广东省**产业联合会,1,日产骐达牌,30,1,2,0,0.00,1,1,1,0,159629103000,0,1322668800000,0,1,31,70000.0,5000.0
广东省 广州,880000.00,175,1,4,20.00,220000.00,1,1,广东**电子商务有限公司,1,-9,30,1,4,-9,0.00,1,1,1,0,385659382000,0,1354291200000,0,0,45,280000.0,150000.0
广东省 广州,80000.00,150,1,1,20.00,80000.00,1,1, 广州海珠区**粤美画室,1,丰田牌,30,0,1,1,0.00,0,0,1,0,167480956000,0,1322668800000,0,0,32,130000.0,15000.0
广东省 中山市,1110000.00,160,1,11,20.00,110000.00,1,1,中山**电器制造厂,1,丰田牌,30,1,10,0,91500.00,1,1,1,0,117631748000,0,1322668800000,0,0,42,110000.0,10000.0
广东省 佛山,225000.00,160,0,5,20.00,45000.00,-9,0,佛山**工程承包公司,1,奇瑞,30,0,5,0,0.00,1,0,1,0,104440715000,0,1385827200000,0,0,26,70000.0,20000.0
广东省 广州,150000.00,150,1,3,20.00,50000.00,1,1,广州**美食公司,1,丰田,30,1,3,0,0.00,1,1,1,0,351857804000,0,1322668800000,0,0,44,170000.0,18000.0
广东省 广州,600000.00,162,1,6,20.00,100000.00,1,1,广州**贸易有限公司,1,东风日产,30,1,6,0,0.00,1,1,1,0,94137095000,0,1354291200000,0,1,50,70000.0,30000.0
广东省 佛山,190000.00,165,1,1,22.00,190000.00,1,1,佛山**鞋厂,1,奔驰,90,1,1,0,0.00,1,1,1,0,449005542000,0,1322668800000,0,0,51,380000.0,100000.0
广东省 广州,520000.00,170,1,2,20.00,260000.00,1,1,广州**金属制品有限公司,1,奔驰,30,1,2,0,0.00,1,1,1,0,343999918000,0,1291132800000,0,1,46,230000.0,90000.0
广东省 广州,45000.00,155,1,1,24.00,45000.00,1,1,广州**美食店,1,本田,180,1,1,0,0.00,1,1,1,0,123096583000,0,1322668800000,0,0,30,58000.0,18000.0
广东省 广州,290000.00,155,1,4,20.00,80000.00,1,1, 广州**医疗机械公司,1,丰田,30,1,4,0,0.00,1,1,1,0,88968745000,0,1291132800000,0,1,31,60000.0,50000.0
广东省 广州,1520000.00,175,1,4,20.00,380000.00,1,1,广州**电子商务有限公司,1,宝马牌,30,1,4,0,0.00,1,1,1,0,373036442000,0,1354291200000,0,1,37,580000.0,80000.0
广东省 广州,330000.00,155,1,3,20.00,110000.00,1,1, 广州市**皮具科技有限公司,1,雷克萨斯牌,30,1,3,0,0.00,1,1,1,0,46862775000,0,1354291200000,0,0,33,160000.0,30000.0
广东省 广州,120000.00,150,1,3,20.00,40000.00,1,1,广州**贸易有限公司,1,本田,30,1,3,0,0.00,1,1,1,0,175859904000,0,1322668800000,0,0,43,125000.0,50000.0
广东省 佛山,480000.00,180,0,2,20.00,240000.00,1,1,佛山**贸易有限公司,1,雷克萨斯（评估价格为40万元）质押给恒信公司，,30,0,2,0,0.00,1,1,1,0,118058523000,0,1354291200000,0,1,36,400000.0,25000.0
广东省 佛山,2400000.00,180,1,6,20.00,400000.00,1,1,佛山市*茶行,1,雷克萨斯,30,1,6,0,0.00,1,1,1,0,68205281000,0,1322668800000,0,1,47,300000.0,536000.0
广东省 佛山,240000.00,150,1,4,20.00,60000.00,1,1,佛山***家具有限公司,1,起亚牌,30,1,4,0,0.00,1,1,1,0,157651661000,0,1385827200000,0,1,40,110000.0,20000.0
广东省 佛山,50000.00,150,1,1,20.00,50000.00,1,1,新兴县**陶瓷有限公司,1,东风日产牌,30,1,1,0,0.00,0,1,1,0,105013453000,0,1354291200000,0,0,22,80000.0,8000.0
广东省 广州,400000.00,170,1,2,20.00,200000.00,1,1,广州**地毯经营部,1,宝马牌,30,1,2,0,0.00,1,1,1,0,118232697000,0,1322668800000,0,1,48,330000.0,80000.0
广东省 佛山,80000.00,155,1,1,20.00,80000.00,1,1,佛山市**硅胶实业公司,1,丰田牌,30,1,1,0,0.00,0,1,1,0,342179967000,0,1322668800000,0,0,29,150000.0,20000.0
广东省 广州,700000.00,155,1,8,20.00,120000.00,1,1,广州**信息科技有限公司,1,丰田牌,30,1,5,0,111833.33,1,1,1,0,94989871000,0,1291132800000,0,0,26,140000.0,50000.0
广东省 广州,750000.00,160,1,3,20.00,250000.00,1,1,广州市**纸品包装有限公司,1,宝马,30,1,3,0,0.00,0,1,1,0,150201750000,0,1322668800000,0,0,21,370000.0,70000.0
广东省 广州,120000.00,160,1,2,20.00,60000.00,1,1,**进出口有限公司,0,东风日产,30,1,2,0,0.00,1,1,1,0,168530727000,0,1322668800000,0,0,44,100000.0,-9
广东省 广州,2250000.00,185,1,9,20.00,250000.00,1,1,广州**物流有限公司,1,丰田皇冠,30,1,9,0,0.00,1,1,1,0,168532488000,0,1291132800000,0,0,41,250000.0,100000.0
广东省 广州,110000.00,160,1,2,20.00,40000.00,1,1,广州**鞋业公司,1,别克,30,1,2,0,0.00,1,1,1,0,124025639000,0,1259596800000,0,0,32,65000.0,30000.0
广东省 广州,420000.00,155,0,6,20.00,70000.00,1,0,增城**制衣厂,1,日产天籁,30,1,6,0,0.00,1,0,1,0,102871772000,0,1259596800000,0,0,50,90000.0,40000.0
广东省 广州,360000.00,155,0,8,20.00,45000.00,1,0,广州**装饰设计公司,1,雪佛兰牌,30,1,7,0,45750.00,1,0,1,0,444851204000,0,1259596800000,0,0,36,45000.0,30000.0
广东省 广州,240000.00,150,1,3,20.00,80000.00,1,1, 广州**鞋厂,1,东风雪铁牌,30,1,3,0,0.00,1,1,1,0,102941105000,0,1291132800000,0,0,39,100000.0,100000.0
广东省 广州,50000.00,160,1,1,24.00,50000.00,1,1,广州**医药咨询公司,1,大众,270,1,1,0,0.00,1,1,1,0,10942258000,0,1354291200000,0,0,31,100000.0,20000.0
广东省 广州,335000.00,160,1,11,20.00,35000.00,1,1,广州**拍卖公司,1,长城,30,1,10,0,25416.67,1,1,1,0,239828578000,0,1291132800000,0,0,50,50000.0,18000.0
广东省 广州,100000.00,150,1,1,24.00,100000.00,1,1,广州**科教公司,1,别克,150,1,1,0,0.00,1,1,1,0,342525606000,0,1322668800000,0,0,41,138000.0,100000.0
广东省 佛山,45000.00,150,1,1,20.00,45000.00,1,1,佛山**个体户,0,思域牌,30,1,1,0,0.00,1,1,1,0,284648459000,0,1259596800000,0,0,29,65000.0,10000.0
广东省 佛山,220000.00,150,1,1,18.00,220000.00,1,1,佛山**贸易公司,0,奥迪牌,10,0,1,0,0.00,0,1,1,3,8342392000,0,1385827200000,0,1,26,300000.0,24000.0
广东省 广州,100000.00,150,1,1,20.00,100000.00,1,1,广州新塘**服装厂,0,本田凌派,30,1,1,0,0.00,1,1,1,0,142542542000,0,1354291200000,0,0,32,100000.0,100000.0
广东省 广州,240000.00,155,1,7,20.00,40000.00,1,1, 广州**鞋业有限公司,1,荣威,30,1,6,0,0.00,1,1,1,0,24316081000,0,1259596800000,0,0,36,40000.0,15000.0
广东省 广州,605000.00,157,1,11,20.00,55000.00,1,1,广州**食品贸易公司,1,轩逸,30,1,10,0,55916.67,1,1,1,0,326726245000,0,1259596800000,0,0,32,60000.0,40000.0
广东省 广州,2000000.00,165,1,5,20.00,400000.00,1,1,广州**修理厂,1,丰田牌,30,0,5,0,0.00,1,1,1,0,101062885000,0,1259596800000,0,0,40,350000.0,150000.0
广东省 广州,330000.00,155,1,6,20.00,60000.00,-9,1, 广州市**海鲜店,1,大众,30,1,6,0,0.00,0,1,1,0,22071691000,0,1354291200000,0,0,25,60000.0,50000.0
广东省 深圳,1096000.00,160,1,8,20.00,140000.00,1,1,深圳**视听设备公司,1,-9,30,1,7,0,117933.33,1,1,1,0,198244634000,0,1322668800000,0,1,39,110000.0,30000.0
广东省 广州,1050000.00,160,1,7,20.00,150000.00,1,1,广州**机电公司,1,路虎牌,30,1,7,0,0.00,1,1,1,0,179858478000,0,1322668800000,0,1,32,360000.0,150000.0
广东省 广州,180000.00,155,1,3,20.00,60000.00,1,1,广州**家用电器商行,0,一佳星牌,30,1,3,0,0.00,1,1,1,0,119481316000,0,1354291200000,0,0,41,40000.0,50000.0
广东省 广州,70000.00,155,1,1,20.00,70000.00,1,1,广东省**建筑公司,0,雅阁牌,30,1,1,0,0.00,0,1,1,0,222126355000,0,1322668800000,0,0,42,100000.0,50000.0
广东省 广州,170000.00,155,0,1,20.00,170000.00,1,1,广州市**外贸公司,0,丰田,30,1,1,0,0.00,0,1,1,0,379948305000,0,1291132800000,0,0,34,170000.0,50000.0
广东省 广州,760000.00,160,1,10,20.00,100000.00,1,1,广州市**塑料厂,1,丰田凯美瑞,30,1,9,0,61000.00,0,1,1,0,182620076000,0,1291132800000,0,0,47,110000.0,40000.0
广东省 广州,1040000.00,152,0,13,20.00,80000.00,-9,1,广州**建筑公司,1,现代,30,1,12,0,81333.33,1,1,1,0,135190829000,0,1291132800000,0,0,41,80000.0,-9
广东省 广州,440000.00,160,1,7,20.00,70000.00,1,1,广州**科技有限公司,1,大众朗逸,30,1,7,0,0.00,1,1,1,0,209041359000,0,1291132800000,0,0,36,70000.0,10000.0
广东省 佛山,1350000.00,160,1,9,20.00,150000.00,1,1,佛山市**服装店,1,丰田牌,30,1,8,0,152500.00,0,1,1,0,127579277000,0,1385827200000,0,1,21,180000.0,5000.0
广东省 佛山,380000.00,150,1,2,20.00,150000.00,1,1, 佛山市南海**五金厂,1,雷克萨斯牌,30,1,2,0,0.00,1,1,1,0,159128416000,0,1322668800000,0,0,39,280000.0,20000.0
广东省 佛山,80000.00,150,1,1,18.00,80000.00,1,1,广东省**建设有限公司,1,丰田牌,10,0,1,0,0.00,1,1,1,3,101332870000,0,1354291200000,0,0,29,180000.0,25000.0
广东省 广州,650000.00,160,1,5,20.00,130000.00,1,1,广州旧汽车配件公司,1,丰田牌,30,1,5,0,0.00,0,1,1,0,180106272000,0,1322668800000,0,0,31,160000.0,40000.0
广东省 佛山,210000.00,160,1,3,20.00,50000.00,1,1,佛山市南海大沥**电器有限公司,1,梅赛德斯-奔驰牌,30,1,2,0,0.00,1,1,1,0,67102931000,0,1259596800000,0,0,47,200000.0,130000.0
广东省 广州,130000.00,150,1,1,20.00,130000.00,1,1,佛山市**装饰工程公司,1,天籁,30,1,1,0,0.00,0,1,1,0,72357694000,0,1291132800000,0,0,32,120000.0,200000.0
广东省 广州,665000.00,160,1,5,20.00,150000.00,1,1,**留学机构,1,丰田,30,1,4,0,91500.00,0,1,1,0,103991466000,0,1322668800000,0,0,34,160000.0,40000.0
广东省 广州,450000.00,165,1,3,20.00,150000.00,1,1,广州**消防设备公司,1,奥迪A4,30,1,3,0,0.00,1,1,1,0,204042683000,0,1291132800000,0,1,33,190000.0,80000.0
广东省 广州,380000.00,160,1,9,20.00,50000.00,1,1,广州**信息科技公司,1,现代,30,1,8,0,40666.67,0,1,1,0,156706493000,0,1259596800000,0,0,40,40000.0,30000.0
广东省 广州,80000.00,155,0,2,20.00,40000.00,1,1,广州**服装批发市场,1,吉利,30,0,2,0,0.00,1,1,1,0,59420927000,0,1354291200000,0,0,36,60000.0,25000.0
广东省 佛山,150000.00,160,1,7,20.00,20000.00,1,1, 佛山**票务中心,1,中华牌,30,1,7,0,0.00,0,1,1,0,38500237000,0,1354291200000,0,0,37,35000.0,7000.0
广东省 佛山,440000.00,155,1,6,20.00,40000.00,1,1,佛山**边锁药房,1,丰田,30,1,6,0,0.00,1,1,1,0,154175294000,0,1291132800000,0,0,25,100000.0,8000.0
广东省 佛山,1740000.00,165,1,6,20.00,300000.00,-9,1,佛山**冷冻食品公司,1,宝马,30,1,6,0,0.00,1,1,1,0,151522022000,0,1385827200000,0,0,42,400000.0,50000.0
广东省 佛山,50000.00,155,1,1,20.00,50000.00,1,1,佛山南海区***金属制品厂,1,雅阁牌,30,1,1,0,0.00,0,1,1,0,227975278000,0,1354291200000,0,0,31,130000.0,16000.0
广东省 佛山,280000.00,155,0,4,20.00,70000.00,1,0,佛山市**贸易有限公司,1,起亚牌,30,1,4,0,0.00,3,0,1,0,12148438000,0,1322668800000,0,0,38,100000.0,108000.0
广东省 佛山,940000.00,160,1,9,20.00,120000.00,1,1,佛山**策划工作室,1,丰田,30,1,9,0,0.00,0,1,1,0,109522228000,0,1259596800000,0,0,32,140000.0,100000.0
广东省 佛山,280000.00,160,1,4,20.00,70000.00,1,1,佛山市南海**金属制品有限公司,0,马自达牌,30,1,4,0,0.00,0,1,1,0,62184905000,0,1322668800000,0,0,30,80000.0,80000.0
广东省 佛山,343000.00,160,1,6,20.00,70000.00,1,1,广州**汽车配件有限公司,1,东风日产,30,1,6,0,0.00,0,1,1,0,117394873000,0,1354291200000,0,1,23,90000.0,15000.0
湖南省 怀化,240000.00,160,1,4,20.00,60000.00,-9,1,上海**纺织有限公司,1,别克牌,30,0,4,0,0.00,1,1,1,0,49026670000,0,1354291200000,0,0,27,110000.0,180000.0
四川省 遂宁,65000.00,155,1,3,22.00,35000.00,1,1,石井***零部件经营部,1,骊威,90,1,2,0,0.00,3,1,1,0,114863496000,0,1228060800000,0,0,35,45000.0,50000.0
广东省 广州,1200000.00,150,1,7,20.00,200000.00,1,1,广东**建设工程有限公司,1,奥迪A6,30,1,7,0,0.00,1,1,1,0,130689352000,0,1228060800000,0,0,42,160000.0,500000.0
广东省 广州,425000.00,158,1,5,20.00,85000.00,1,1,广州市**玻纤有限公司,1,奥德赛,30,1,5,1,0.00,0,1,1,0,356783499000,0,1291132800000,0,0,43,90000.0,10000.0
广东省 广州,180000.00,155,1,4,20.00,45000.00,1,1,广州市-皮具厂,1,福克斯牌,30,1,4,0,0.00,0,1,1,0,217607489000,0,1291132800000,0,1,38,50000.0,30000.0
广东省 广州,160000.00,157,1,4,20.00,40000.00,1,1,广州市海珠区***日用百货,1,荣威牌,30,0,4,0,0.00,1,1,1,0,28218875000,0,1259596800000,0,0,53,40000.0,6000.0
广东省 佛山,1440000.00,172,0,6,20.00,240000.00,1,1,佛山**贸易有限公司,1,雷克萨斯（评估价格为40万元）质押给恒信公司，,30,0,6,0,0.00,1,1,1,0,120246981000,0,1354291200000,0,1,36,400000.0,25000.0
广东省 佛山,970000.00,160,1,12,20.00,80000.00,1,1,佛山**户外用品有限公司,1,蒙迪欧,30,1,11,0,91500.00,1,1,1,0,149178359000,0,1322668800000,0,0,28,120000.0,10000.0
未填,140000.00,157,1,3,20.00,45000.00,-9,1,广州**金属工艺品有限公司,1,马自达,30,1,3,0,0.00,1,1,1,0,128280612000,0,1291132800000,0,0,41,70000.0,40000.0
广东省 广州,750000.00,155,1,5,20.00,150000.00,1,1,广州**电子有限公司,1,本田,30,1,5,0,0.00,0,1,1,0,317730731000,0,1322668800000,0,0,40,150000.0,50000.0
广东省 梅州,200000.00,155,0,2,20.00,100000.00,-9,1,广州市***通讯公司,1,宝马牌,30,1,2,0,0.00,1,1,1,0,251994623000,0,1354291200000,0,0,40,170000.0,80000.0
