livePlace,totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,occupation,brandModel,due,totalReturnNum,toBeReturnAmoun,carNum,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,age,carEstimatePrice,personalIncome
广东省 广州,30000.00,2,20.00,30000.00,1,广州市花都中华箱包厂,长安牌,30,1,0.00,1,166383138000,0,1385827200000,0,28,70000.0,10000.0
广东省 佛山,140000.00,3,20.00,70000.00,1, 佛山市***服装公司,北京现代牌,30,2,0.00,1,50783544000,0,1385827200000,0,39,90000.0,10000.0
广东省 佛山,300000.00,6,20.00,50000.00,1,广东**陶瓷公司,思域牌,30,6,0.00,1,48360416000,0,1259596800000,0,27,65000.0,5000.0
广东省 广州,20000.00,1,20.00,20000.00,1,广州**服装厂,风神,30,1,0.00,1,48361287000,0,1291132800000,0,31,40000.0,20000.0
广东省 佛山,150000.00,7,20.00,30000.00,1, 佛山**票务中心,中华牌,30,7,0.00,1,35380636000,0,1354291200000,0,37,35000.0,7000.0
广东省 广州,450000.00,3,20.00,150000.00,1,广州**消防设备公司,奥迪A4,30,3,0.00,1,201113779000,0,1291132800000,0,33,190000.0,80000.0
广东省 广州,650000.00,5,20.00,130000.00,1,广州旧汽车配件公司,丰田牌,30,5,0.00,1,177436700000,0,1322668800000,0,31,160000.0,40000.0
广东省 佛山,40000.00,1,24.00,40000.00,1,佛山南海**木材公司,北京现代牌,180,1,0.00,1,35637670000,0,1196438400000,0,29,40000.0,25000.0
广东省 广州,830000.00,11,20.00,80000.00,1,广州**玻璃工艺厂,日产天籁,30,10,61000.00,1,98807410000,0,1322668800000,0,37,130000.0,20000.0
广东省 广州,280000.00,7,20.00,40000.00,1,广州**工艺饰品公司,福克斯牌,30,7,0.00,1,22504642000,0,1322668800000,0,30,50000.0,30000.0
广东省 广州,500000.00,2,22.00,250000.00,1,广州**局,奥迪,120,2,0.00,1,175020730000,0,1354291200000,0,44,310000.0,15000.0
广东省 广州,1480000.00,12,20.00,130000.00,1,广州**服装公司,克莱斯勒,30,11,111833.33,1,143549929000,0,1228060800000,0,42,110000.0,130000.0
广东省 广州,980000.00,7,20.00,140000.00,1,广州**汽车用品公司,-9,30,7,0.00,1,214664511000,0,-9,0,43,-9,-9
广东省 广州,750000.00,5,20.00,150000.00,1,广州**电子有限公司,本田,30,5,0.00,1,314622023000,0,1322668800000,0,40,150000.0,110000.0
广东省 广州,660000.00,11,20.00,60000.00,-9, 广州**汽车用品有限公司,宝来,30,10,61000.00,1,88560252000,0,1228060800000,0,40,48000.0,55000.0
广东省 佛山,50000.00,1,20.00,50000.00,1,佛山**体育用品经营部,雪佛兰牌,30,1,0.00,1,62254818000,0,1354291200000,0,34,100000.0,30000.0
广东省 广州,55000.00,1,20.00,55000.00,1,广州市**农业发展公司,丰田,30,1,0.00,1,4461047000,0,1385827200000,0,34,180000.0,100000.0
广东省 佛山,535000.00,3,20.00,180000.00,1, 广东**贸易有限公司,-9,30,3,0.00,1,-9,0,1196438400000,0,45,200000.0,40000.0
广东省 佛山,40000.00,1,20.00,40000.00,1,佛山顺德**电器有限公司,波罗牌,30,1,0.00,1,33390532000,0,1228060800000,0,41,35000.0,20000.0
广东省 广州,120000.00,2,20.00,60000.00,1,广东省**产业联合会,日产骐达牌,30,2,0.00,1,159629103000,0,1322668800000,0,31,70000.0,5000.0
广东省 广州,880000.00,4,20.00,220000.00,1,广东**电子商务有限公司,-9,30,4,0.00,1,385659382000,0,1354291200000,0,45,280000.0,150000.0
广东省 广州,80000.00,1,20.00,80000.00,1, 广州海珠区**粤美画室,丰田牌,30,1,0.00,1,167480956000,0,1322668800000,0,32,130000.0,15000.0
广东省 中山市,1110000.00,11,20.00,110000.00,1,中山**电器制造厂,丰田牌,30,10,91500.00,1,117631748000,0,1322668800000,0,42,110000.0,10000.0
广东省 佛山,225000.00,5,20.00,45000.00,-9,佛山**工程承包公司,奇瑞,30,5,0.00,1,104440715000,0,1385827200000,0,26,70000.0,20000.0
广东省 广州,150000.00,3,20.00,50000.00,1,广州**美食公司,丰田,30,3,0.00,1,351857804000,0,1322668800000,0,44,170000.0,18000.0
广东省 广州,600000.00,6,20.00,100000.00,1,广州**贸易有限公司,东风日产,30,6,0.00,1,94137095000,0,1354291200000,0,50,70000.0,30000.0
广东省 佛山,190000.00,1,22.00,190000.00,1,佛山**鞋厂,奔驰,90,1,0.00,1,449005542000,0,1322668800000,0,51,380000.0,100000.0
广东省 广州,520000.00,2,20.00,260000.00,1,广州**金属制品有限公司,奔驰,30,2,0.00,1,343999918000,0,1291132800000,0,46,230000.0,90000.0
广东省 广州,45000.00,1,24.00,45000.00,1,广州**美食店,本田,180,1,0.00,1,123096583000,0,1322668800000,0,30,58000.0,18000.0
广东省 广州,290000.00,4,20.00,80000.00,1, 广州**医疗机械公司,丰田,30,4,0.00,1,88968745000,0,1291132800000,0,31,60000.0,50000.0
广东省 广州,1520000.00,4,20.00,380000.00,1,广州**电子商务有限公司,宝马牌,30,4,0.00,1,373036442000,0,1354291200000,0,37,580000.0,80000.0
广东省 广州,330000.00,3,20.00,110000.00,1, 广州市**皮具科技有限公司,雷克萨斯牌,30,3,0.00,1,46862775000,0,1354291200000,0,33,160000.0,30000.0
广东省 广州,120000.00,3,20.00,40000.00,1,广州**贸易有限公司,本田,30,3,0.00,1,175859904000,0,1322668800000,0,43,125000.0,50000.0
广东省 佛山,480000.00,2,20.00,240000.00,1,佛山**贸易有限公司,雷克萨斯（评估价格为40万元）质押给恒信公司，,30,2,0.00,1,118058523000,0,1354291200000,0,36,400000.0,25000.0
广东省 佛山,2400000.00,6,20.00,400000.00,1,佛山市*茶行,雷克萨斯,30,6,0.00,1,68205281000,0,1322668800000,0,47,300000.0,536000.0
广东省 佛山,240000.00,4,20.00,60000.00,1,佛山***家具有限公司,起亚牌,30,4,0.00,1,157651661000,0,1385827200000,0,40,110000.0,20000.0
广东省 佛山,50000.00,1,20.00,50000.00,1,新兴县**陶瓷有限公司,东风日产牌,30,1,0.00,1,105013453000,0,1354291200000,0,22,80000.0,8000.0
广东省 广州,400000.00,2,20.00,200000.00,1,广州**地毯经营部,宝马牌,30,2,0.00,1,118232697000,0,1322668800000,0,48,330000.0,80000.0
广东省 佛山,80000.00,1,20.00,80000.00,1,佛山市**硅胶实业公司,丰田牌,30,1,0.00,1,342179967000,0,1322668800000,0,29,150000.0,20000.0
广东省 广州,700000.00,8,20.00,120000.00,1,广州**信息科技有限公司,丰田牌,30,5,111833.33,1,94989871000,0,1291132800000,0,26,140000.0,50000.0
广东省 广州,750000.00,3,20.00,250000.00,1,广州市**纸品包装有限公司,宝马,30,3,0.00,1,150201750000,0,1322668800000,0,21,370000.0,70000.0
广东省 广州,120000.00,2,20.00,60000.00,1,**进出口有限公司,东风日产,30,2,0.00,1,168530727000,0,1322668800000,0,44,100000.0,-9
广东省 广州,2250000.00,9,20.00,250000.00,1,广州**物流有限公司,丰田皇冠,30,9,0.00,1,168532488000,0,1291132800000,0,41,250000.0,100000.0
广东省 广州,110000.00,2,20.00,40000.00,1,广州**鞋业公司,别克,30,2,0.00,1,124025639000,0,1259596800000,0,32,65000.0,30000.0
广东省 广州,420000.00,6,20.00,70000.00,1,增城**制衣厂,日产天籁,30,6,0.00,1,102871772000,0,1259596800000,0,50,90000.0,40000.0
广东省 广州,360000.00,8,20.00,45000.00,1,广州**装饰设计公司,雪佛兰牌,30,7,45750.00,1,444851204000,0,1259596800000,0,36,45000.0,30000.0
广东省 广州,240000.00,3,20.00,80000.00,1, 广州**鞋厂,东风雪铁牌,30,3,0.00,1,102941105000,0,1291132800000,0,39,100000.0,100000.0
广东省 广州,50000.00,1,24.00,50000.00,1,广州**医药咨询公司,大众,270,1,0.00,1,10942258000,0,1354291200000,0,31,100000.0,20000.0
广东省 广州,335000.00,11,20.00,35000.00,1,广州**拍卖公司,长城,30,10,25416.67,1,239828578000,0,1291132800000,0,50,50000.0,18000.0
广东省 广州,100000.00,1,24.00,100000.00,1,广州**科教公司,别克,150,1,0.00,1,342525606000,0,1322668800000,0,41,138000.0,100000.0
广东省 佛山,45000.00,1,20.00,45000.00,1,佛山**个体户,思域牌,30,1,0.00,1,284648459000,0,1259596800000,0,29,65000.0,10000.0
广东省 佛山,220000.00,1,18.00,220000.00,1,佛山**贸易公司,奥迪牌,10,1,0.00,1,8342392000,0,1385827200000,0,26,300000.0,24000.0
广东省 广州,100000.00,1,20.00,100000.00,1,广州新塘**服装厂,本田凌派,30,1,0.00,1,142542542000,0,1354291200000,0,32,100000.0,100000.0
广东省 广州,240000.00,7,20.00,40000.00,1, 广州**鞋业有限公司,荣威,30,6,0.00,1,24316081000,0,1259596800000,0,36,40000.0,15000.0
广东省 广州,605000.00,11,20.00,55000.00,1,广州**食品贸易公司,轩逸,30,10,55916.67,1,326726245000,0,1259596800000,0,32,60000.0,40000.0
广东省 广州,2000000.00,5,20.00,400000.00,1,广州**修理厂,丰田牌,30,5,0.00,1,101062885000,0,1259596800000,0,40,350000.0,150000.0
广东省 广州,330000.00,6,20.00,60000.00,-9, 广州市**海鲜店,大众,30,6,0.00,1,22071691000,0,1354291200000,0,25,60000.0,50000.0
广东省 深圳,1096000.00,8,20.00,140000.00,1,深圳**视听设备公司,-9,30,7,117933.33,1,198244634000,0,1322668800000,0,39,110000.0,30000.0
广东省 广州,1050000.00,7,20.00,150000.00,1,广州**机电公司,路虎牌,30,7,0.00,1,179858478000,0,1322668800000,0,32,360000.0,150000.0
广东省 广州,180000.00,3,20.00,60000.00,1,广州**家用电器商行,一佳星牌,30,3,0.00,1,119481316000,0,1354291200000,0,41,40000.0,50000.0
广东省 广州,70000.00,1,20.00,70000.00,1,广东省**建筑公司,雅阁牌,30,1,0.00,1,222126355000,0,1322668800000,0,42,100000.0,50000.0
广东省 广州,170000.00,1,20.00,170000.00,1,广州市**外贸公司,丰田,30,1,0.00,1,379948305000,0,1291132800000,0,34,170000.0,50000.0
广东省 广州,760000.00,10,20.00,100000.00,1,广州市**塑料厂,丰田凯美瑞,30,9,61000.00,1,182620076000,0,1291132800000,0,47,110000.0,40000.0
广东省 广州,1040000.00,13,20.00,80000.00,-9,广州**建筑公司,现代,30,12,81333.33,1,135190829000,0,1291132800000,0,41,80000.0,-9
广东省 广州,440000.00,7,20.00,70000.00,1,广州**科技有限公司,大众朗逸,30,7,0.00,1,209041359000,0,1291132800000,0,36,70000.0,10000.0
广东省 佛山,1350000.00,9,20.00,150000.00,1,佛山市**服装店,丰田牌,30,8,152500.00,1,127579277000,0,1385827200000,0,21,180000.0,5000.0
广东省 佛山,380000.00,2,20.00,150000.00,1, 佛山市南海**五金厂,雷克萨斯牌,30,2,0.00,1,159128416000,0,1322668800000,0,39,280000.0,20000.0
广东省 佛山,80000.00,1,18.00,80000.00,1,广东省**建设有限公司,丰田牌,10,1,0.00,1,101332870000,0,1354291200000,0,29,180000.0,25000.0
广东省 广州,650000.00,5,20.00,130000.00,1,广州旧汽车配件公司,丰田牌,30,5,0.00,1,180106272000,0,1322668800000,0,31,160000.0,40000.0
广东省 佛山,210000.00,3,20.00,50000.00,1,佛山市南海大沥**电器有限公司,梅赛德斯-奔驰牌,30,2,0.00,1,67102931000,0,1259596800000,0,47,200000.0,130000.0
广东省 广州,130000.00,1,20.00,130000.00,1,佛山市**装饰工程公司,天籁,30,1,0.00,1,72357694000,0,1291132800000,0,32,120000.0,200000.0
广东省 广州,665000.00,5,20.00,150000.00,1,**留学机构,丰田,30,4,91500.00,1,103991466000,0,1322668800000,0,34,160000.0,40000.0
广东省 广州,450000.00,3,20.00,150000.00,1,广州**消防设备公司,奥迪A4,30,3,0.00,1,204042683000,0,1291132800000,0,33,190000.0,80000.0
广东省 广州,380000.00,9,20.00,50000.00,1,广州**信息科技公司,现代,30,8,40666.67,1,156706493000,0,1259596800000,0,40,40000.0,30000.0
广东省 广州,80000.00,2,20.00,40000.00,1,广州**服装批发市场,吉利,30,2,0.00,1,59420927000,0,1354291200000,0,36,60000.0,25000.0
广东省 佛山,150000.00,7,20.00,20000.00,1, 佛山**票务中心,中华牌,30,7,0.00,1,38500237000,0,1354291200000,0,37,35000.0,7000.0
广东省 佛山,440000.00,6,20.00,40000.00,1,佛山**边锁药房,丰田,30,6,0.00,1,154175294000,0,1291132800000,0,25,100000.0,8000.0
广东省 佛山,1740000.00,6,20.00,300000.00,-9,佛山**冷冻食品公司,宝马,30,6,0.00,1,151522022000,0,1385827200000,0,42,400000.0,50000.0
广东省 佛山,50000.00,1,20.00,50000.00,1,佛山南海区***金属制品厂,雅阁牌,30,1,0.00,1,227975278000,0,1354291200000,0,31,130000.0,16000.0
广东省 佛山,280000.00,4,20.00,70000.00,1,佛山市**贸易有限公司,起亚牌,30,4,0.00,1,12148438000,0,1322668800000,0,38,100000.0,108000.0
广东省 佛山,940000.00,9,20.00,120000.00,1,佛山**策划工作室,丰田,30,9,0.00,1,109522228000,0,1259596800000,0,32,140000.0,100000.0
广东省 佛山,280000.00,4,20.00,70000.00,1,佛山市南海**金属制品有限公司,马自达牌,30,4,0.00,1,62184905000,0,1322668800000,0,30,80000.0,80000.0
广东省 佛山,343000.00,6,20.00,70000.00,1,广州**汽车配件有限公司,东风日产,30,6,0.00,1,117394873000,0,1354291200000,0,23,90000.0,15000.0
湖南省 怀化,240000.00,4,20.00,60000.00,-9,上海**纺织有限公司,别克牌,30,4,0.00,1,49026670000,0,1354291200000,0,27,110000.0,180000.0
四川省 遂宁,65000.00,3,22.00,35000.00,1,石井***零部件经营部,骊威,90,2,0.00,1,114863496000,0,1228060800000,0,35,45000.0,50000.0
广东省 广州,1200000.00,7,20.00,200000.00,1,广东**建设工程有限公司,奥迪A6,30,7,0.00,1,130689352000,0,1228060800000,0,42,160000.0,500000.0
广东省 广州,425000.00,5,20.00,85000.00,1,广州市**玻纤有限公司,奥德赛,30,5,0.00,1,356783499000,0,1291132800000,0,43,90000.0,10000.0
广东省 广州,180000.00,4,20.00,45000.00,1,广州市-皮具厂,福克斯牌,30,4,0.00,1,217607489000,0,1291132800000,0,38,50000.0,30000.0
广东省 广州,160000.00,4,20.00,40000.00,1,广州市海珠区***日用百货,荣威牌,30,4,0.00,1,28218875000,0,1259596800000,0,53,40000.0,6000.0
广东省 佛山,1440000.00,6,20.00,240000.00,1,佛山**贸易有限公司,雷克萨斯（评估价格为40万元）质押给恒信公司，,30,6,0.00,1,120246981000,0,1354291200000,0,36,400000.0,25000.0
广东省 佛山,970000.00,12,20.00,80000.00,1,佛山**户外用品有限公司,蒙迪欧,30,11,91500.00,1,149178359000,0,1322668800000,0,28,120000.0,10000.0
未填,140000.00,3,20.00,45000.00,-9,广州**金属工艺品有限公司,马自达,30,3,0.00,1,128280612000,0,1291132800000,0,41,70000.0,40000.0
广东省 广州,750000.00,5,20.00,150000.00,1,广州**电子有限公司,本田,30,5,0.00,1,317730731000,0,1322668800000,0,40,150000.0,50000.0
广东省 梅州,200000.00,2,20.00,100000.00,-9,广州市***通讯公司,宝马牌,30,2,0.00,1,251994623000,0,1354291200000,0,40,170000.0,80000.0
广东省 广州,135000.00,4,20.00,30000.00,-9,广州***女鞋店,长安牌,30,4,0.00,1,115223454000,0,1354291200000,0,34,38000.0,8000.0
广东省 广州,3000000.00,5,18.00,600000.00,1,广州**广告公司,奔驰,10,5,0.00,1,39018813000,0,1354291200000,0,34,800000.0,120000.0
广东省 佛山,130000.00,2,20.00,80000.00,1,佛山三水***卷闸厂,丰田皇冠牌,30,2,0.00,1,-9,0,1228060800000,0,49,170000.0,50000.0
广东省 佛山,195000.00,10,20.00,30000.00,1,佛山**市场鱼档,长安牌,30,8,20333.33,1,138821879000,0,1354291200000,0,44,55000.0,15000.0
广东省 广州,50000.00,2,20.00,50000.00,-9,广州增城**养殖场,马自达牌,30,1,0.00,1,123183972000,0,1291132800000,0,26,110000.0,10000.0
广东省 广州,130000.00,3,20.00,50000.00,-9,广州***酒业公司,大众牌高尔夫,30,3,0.00,1,36426597000,0,1259596800000,0,48,70000.0,8000.0
广东省 佛山,183000.00,4,20.00,50000.00,1,***蔬菜专营合作社,马自达牌,30,4,0.00,1,94314696000,0,1322668800000,0,28,70000.0,8000.0
广东省 广州,74000.00,4,20.00,26000.00,1,广州市***商贸有限公司,丰田牌,30,4,0.00,1,188923313000,0,1070208000000,0,41,30000.0,100000.0
广东省 佛山,800000.00,4,20.00,200000.00,1,佛山**金属贸易有限公司,本田艾力绅牌,30,4,0.00,1,70652030000,0,1385827200000,0,45,240000.0,90000.0
广东省 广州,46000.00,1,20.00,46000.00,-9,广州***生物科技有限公司,斯柯达,30,1,0.00,1,41540416000,0,1291132800000,0,28,46000.0,20000.0
广东省 广州,250000.00,1,20.00,250000.00,1,广东***建筑工程有限公司,沃尔沃,30,1,0.00,1,128601052000,0,1354291200000,0,35,250000.0,10000.0
广东省 佛山,660000.00,6,20.00,110000.00,1,佛山**文化传播有限公司,宝马,30,6,0.00,1,407341932000,0,1164902400000,0,36,150000.0,25000.0
广东省 佛山,1140000.00,8,20.00,160000.00,1,佛山**钢铁公司,宝马,30,8,0.00,1,157473211000,0,1259596800000,0,32,200000.0,40000.0
广东省 佛山,510000.00,4,20.00,125000.00,1,佛山市南海区**磨具厂,-9,30,4,0.00,1,68059789000,0,-9,0,40,-9,-9
广东省 广州,450000.00,3,20.00,150000.00,1,广州市***冷气维修公司,凯迪拉克,30,3,0.00,1,165432606000,0,1291132800000,0,45,250000.0,10000.0
广东省 佛山,550000.00,3,20.00,180000.00,1,**投资有限公司,-9,30,3,0.00,1,415276392000,0,-9,0,0,-9,-9
广东省 佛山,310000.00,10,20.00,35000.00,1,佛山**电子商务公司,东风,30,9,27958.33,1,68135538000,0,1354291200000,0,29,50000.0,11000.0
广东省 广州,750000.00,3,20.00,250000.00,-9,广州市***装饰有限公司,奔驰,30,3,0.00,1,26058794000,0,1385827200000,0,27,320000.0,20000.0
广东省 佛山,240000.00,4,20.00,60000.00,1,佛山***家具有限公司,起亚,30,4,0.00,1,160248742000,0,1385827200000,0,41,110000.0,20000.0
广东省 佛山,270000.00,6,20.00,80000.00,1,佛山**五金配件厂,三菱,30,6,0.00,1,128716743000,0,1196438400000,0,54,100000.0,20000.0
广东省 广州,1520000.00,4,20.00,380000.00,1,广州**电子商务有限公司,宝马,30,4,0.00,1,375964244000,0,1354291200000,0,37,580000.0,80000.0
广东省 佛山,161000.00,4,20.00,40000.00,1,**粉体经营部,东风日产,30,4,0.00,1,128788311000,0,1354291200000,0,38,60000.0,12000.0
广东省 广州,360000.00,3,20.00,120000.00,1,广州**安防有限公司,宝马,30,3,0.00,1,120850242000,0,1228060800000,0,31,130000.0,40000.0
广东省 佛山,210000.00,3,20.00,70000.00,-9,佛山市**贸易有限公司,本田,30,3,0.00,1,70911248000,0,1385827200000,0,28,90000.0,10000.0
广东省 佛山,110000.00,1,18.00,110000.00,1,佛山***科技有限公司,傲虎,10,1,0.00,1,34105040000,0,1354291200000,0,34,220000.0,20000.0
广东省 广州,290000.00,4,20.00,70000.00,1, 广州**医疗机械公司,丰田,30,4,0.00,1,91999235000,0,1291132800000,0,31,60000.0,50000.0
广东省 广州,550000.00,11,20.00,50000.00,1,广州**纸制品公司,长城,30,10,50833.33,1,257697288000,0,1259596800000,0,38,50000.0,20000.0
广东省 佛山,190000.00,6,20.00,40000.00,1,佛山**服装有限公司,名爵,30,6,0.00,1,118247994000,0,-9,0,53,40000.0,20000.0
广东省 广州,90000.00,1,24.00,90000.00,-9,广州市***船舶公司,东风,180,1,0.00,1,131468733000,0,1228060800000,0,35,90000.0,20000.0
广东省 广州,880000.00,4,20.00,220000.00,1,广东**电子商务有限公司,-9,30,4,0.00,1,389035811000,0,1354291200000,0,45,280000.0,150000.0
广东省 广州,150000.00,1,24.00,150000.00,1,广州市***鞋业有限公司,丰田,180,1,0.00,1,447010484000,0,1291132800000,0,24,150000.0,15000.0
广东省 广州,190000.00,3,20.00,70000.00,-9,广州市***物流公司,东风,30,3,0.00,1,231517802000,0,1322668800000,0,25,150000.0,20000.0
广东省 佛山,160000.00,4,20.00,40000.00,1,佛山市禅城**企业咨询服务部,大众,30,4,0.00,1,113236264000,0,1354291200000,0,31,60000.0,10000.0
广东省 佛山,295000.00,9,20.00,35000.00,1,佛山**纺织品有限公司,本田,30,8,30500.00,1,131725914000,0,1228060800000,0,34,45000.0,20000.0
广东省 佛山,45000.00,3,20.00,15000.00,-9,佛山市***纸业有限公司,名爵,30,3,0.00,1,89659817000,0,1291132800000,0,29,40000.0,5000.0
广东省 广州,275000.00,5,20.00,55000.00,1,广州***电子科技有限公司,北京现代,30,5,0.00,1,102879073000,0,1322668800000,0,22,95000.0,20000.0
广东省 佛山,1260000.00,6,20.00,240000.00,-9,佛山**陶瓷有限公司,奔驰,30,6,0.00,1,37103412000,0,1385827200000,0,25,230000.0,50000.0
未填,90000.00,3,20.00,30000.00,1,佛山市**汽修公司,本田,30,3,0.00,1,242231416000,0,1291132800000,0,28,50000.0,7000.0
广东省 广州,290000.00,4,22.00,80000.00,1,广州**耐火材料厂,别克,90,3,51750.00,1,497284710000,0,1259596800000,0,60,85000.0,20000.0
广东省 广州,1610000.00,7,20.00,230000.00,1,广州**皮具有限公司,别克,30,7,0.00,1,194895348000,0,1259596800000,0,36,190000.0,50000.0
广东省 佛山,2400000.00,6,20.00,400000.00,1,佛山市*茶行,丰田,30,6,0.00,1,71404216000,0,1291132800000,0,47,300000.0,80000.0
广东省 佛山,30000.00,1,20.00,30000.00,1,佛山市***资源回收公司,东风,30,1,0.00,1,92500218000,0,1291132800000,0,26,60000.0,8000.0
